age,in_incidence_rates,in_prevalence_rates,in_remission_rates,in_mortality_rates,out_incidence_rates,out_prevalence_rates,out_remission_rates,out_case_fatality_rates,out_duration_years,out_mortality_rates,out_rr_mortality_number,out_age_of_onset_years,disease,sex,in_case_fatality_rates,qimd
28,0.00031219,0.0019852355,0,1.31442e-05,0.0001520263,0.0019852355,0,0.0066207327,37.0644308424,1.31442e-05,8.3259940055,28.5,stroke,men,,1 most deprived
29,0.0003326415,0.0022117406,0,1.6382e-05,0.0002026432,0.0022117406,0,0.007406455,36.3555046391,1.6382e-05,8.6924496578,29.5,stroke,men,,1 most deprived
30,0.0003546634,0.0024634749,0,1.98392e-05,0.0001953378,0.0024634749,0,0.0080529393,35.6691077738,1.98392e-05,8.7742849508,30.5,stroke,men,,1 most deprived
31,0.0003787469,0.0027432546,0,2.33634e-05,0.0002497524,0.0027432546,0,0.0085161747,34.9991177339,2.33634e-05,8.5934813872,31.5,stroke,men,,1 most deprived
32,0.0004053832,0.0030542379,0,2.68026e-05,0.0002476514,0.0030542379,0,0.0087750538,34.338488905,2.68026e-05,8.2053599938,32.5,stroke,men,,1 most deprived
33,0.0004350634,0.0033999539,0,3.0017e-05,0.0003061186,0.0033999539,0,0.0088281178,33.6800513607,3.0017e-05,7.6728918784,33.5,stroke,men,,1 most deprived
34,0.0004682789,0.0037843483,0,3.31611e-05,0.0003103645,0.0037843483,0,0.0087622011,33.0183631669,3.31611e-05,7.0892558456,34.5,stroke,men,,1 most deprived
35,0.0005049002,0.0042118329,0,3.66824e-05,0.0003746449,0.0042118329,0,0.0087088278,32.3519113478,3.66824e-05,6.5481204335,35.5,stroke,men,,1 most deprived
36,0.0005444164,0.0046871902,0,4.10415e-05,0.0003882404,0.0046871902,0,0.0087556003,31.6828967452,4.10415e-05,6.0898218915,36.5,stroke,men,,1 most deprived
37,0.0005867461,0.0052154341,0,4.6699e-05,0.0004605711,0.0052154341,0,0.0089534373,31.0157636699,4.6699e-05,5.7195155827,37.5,stroke,men,,1 most deprived
38,0.0006318077,0.0058019933,0,5.40951e-05,0.0004864667,0.0058019933,0,0.0093229706,30.355990284,5.40951e-05,5.4252973606,38.5,stroke,men,,1 most deprived
39,0.0006795198,0.0064527529,0,6.32044e-05,0.0005689634,0.0064527529,0,0.0097942877,29.7080895851,6.32044e-05,5.1726858465,39.5,stroke,men,,1 most deprived
40,0.0007298009,0.0071740731,0,7.35355e-05,0.0006086903,0.0071740731,0,0.0102494891,29.073413246,7.35355e-05,4.9248441235,40.5,stroke,men,,1 most deprived
41,0.0007825696,0.0079727195,0,8.4577e-05,0.0007004945,0.0079727195,0,0.0106075307,28.450090507,8.4577e-05,4.673525342,41.5,stroke,men,,1 most deprived
42,0.0008377445,0.0088557116,0,9.58173e-05,0.0007531065,0.0088557116,0,0.0108190547,27.8340670562,9.58173e-05,4.425518366,42.5,stroke,men,,1 most deprived
43,0.000895244,0.0098304067,0,0.000106761,0.0008524813,0.0098304067,0,0.0108594803,27.2199863568,0.000106761,4.1877526226,43.5,stroke,men,,1 most deprived
44,0.0009549867,0.0109044834,0,0.0001172857,0.0009171413,0.0109044834,0,0.0107549698,26.6025614166,0.0001172857,3.9583732911,44.5,stroke,men,,1 most deprived
45,0.0010168912,0.0120858905,0,0.000127642,0.0010239397,0.0120858905,0,0.0105604821,25.9780451698,0.000127642,3.7377057631,45.5,stroke,men,,1 most deprived
46,0.0010792369,0.0133826746,0,0.0001380963,0.0011014958,0.0133826746,0,0.010318329,25.3445076103,0.0001380963,3.5230398127,46.5,stroke,men,,1 most deprived
47,0.0011405678,0.0148026096,0,0.0001489154,0.0012156768,0.0148026096,0,0.010059397,24.7015296833,0.0001489154,3.3105334983,47.5,stroke,men,,1 most deprived
48,0.0012011997,0.0163532205,0,0.000160374,0.0013057772,0.0163532205,0,0.0098062398,24.0498892662,0.000160374,3.0990450836,48.5,stroke,men,,1 most deprived
49,0.0012614481,0.0180416652,0,0.0001729319,0.0014268684,0.0180416652,0,0.0095845292,23.3912173018,0.0001729319,2.8979029739,49.5,stroke,men,,1 most deprived
50,0.0013216287,0.0198745432,0,0.000187234,0.0015293517,0.0198745432,0,0.0094202151,22.7276895333,0.000187234,2.7158636179,50.5,stroke,men,,1 most deprived
51,0.0013820571,0.0218579938,0,0.0002039333,0.001657477,0.0218579938,0,0.0093293513,22.0617913947,0.0002039333,2.5568852483,51.5,stroke,men,,1 most deprived
52,0.0014430488,0.0239986285,0,0.0002236827,0.0017751862,0.0239986285,0,0.009320092,21.3960325767,0.0002236827,2.4216830502,52.5,stroke,men,,1 most deprived
53,0.0015049196,0.0263028177,0,0.0002471112,0.0019133735,0.0263028177,0,0.0093942993,20.7327485739,0.0002471112,2.3087832915,53.5,stroke,men,,1 most deprived
54,0.0015679851,0.0287762927,0,0.0002742927,0.0020468522,0.0287762927,0,0.0095313346,20.0738205836,0.0002742927,2.212684584,54.5,stroke,men,,1 most deprived
55,0.0016325607,0.0314239975,0,0.0003047462,0.0021927518,0.0314239975,0,0.0096973089,19.4203945378,0.0003047462,2.1273330933,55.5,stroke,men,,1 most deprived
56,0.0016989623,0.0342501486,0,0.0003379668,0.0023382279,0.0342501486,0,0.0098670204,18.7728887061,0.0003379668,2.0491947644,56.5,stroke,men,,1 most deprived
57,0.0017675053,0.0372591875,0,0.0003734495,0.0024895163,0.0372591875,0,0.0100224287,18.1311847034,0.0003734495,1.9763833829,57.5,stroke,men,,1 most deprived
58,0.0018341618,0.0404552445,0,0.0004107279,0.0026457571,0.0404552445,0,0.0101520565,17.4947925959,0.0004107279,1.9078640217,58.5,stroke,men,,1 most deprived
59,0.001895326,0.0438417341,0,0.0004502278,0.0028002305,0.0438417341,0,0.0102687967,16.8632467075,0.0004502278,1.8439806271,59.5,stroke,men,,1 most deprived
60,0.0019519474,0.0474212802,0,0.0004932671,0.0029670828,0.0474212802,0,0.0104012119,16.2365620542,0.0004932671,1.7858546248,60.5,stroke,men,,1 most deprived
61,0.0020049751,0.0511957035,0,0.0005412022,0.0031272154,0.0511957035,0,0.0105706407,15.6153104373,0.0005412022,1.7336291439,61.5,stroke,men,,1 most deprived
62,0.0020553586,0.0551663608,0,0.0005953896,0.0033089913,0.0551663608,0,0.010792006,15.0005088134,0.0005953896,1.6868130235,62.5,stroke,men,,1 most deprived
63,0.0021040471,0.0593339838,0,0.0006572342,0.0034795723,0.0593339838,0,0.0110762313,14.3935127228,0.0006572342,1.6448061958,63.5,stroke,men,,1 most deprived
64,0.00215199,0.0636984907,0,0.000729252,0.0036815538,0.0636984907,0,0.0114478415,13.7959231764,0.000729252,1.6084011869,64.5,stroke,men,,1 most deprived
65,0.0022001366,0.0682589639,0,0.0008150702,0.0038708803,0.0682589639,0,0.0119401634,13.2095176818,0.0008150702,1.5785571734,65.5,stroke,men,,1 most deprived
66,0.0022494361,0.0730135341,0,0.0009183644,0.0041044792,0.0730135341,0,0.0125772566,12.6361450752,0.0009183644,1.555320489,66.5,stroke,men,,1 most deprived
67,0.0023008379,0.0779583445,0,0.0010428099,0.0043227759,0.0779583445,0,0.0133756921,12.0775369619,0.0010428099,1.5382200798,67.5,stroke,men,,1 most deprived
68,0.0023552913,0.0830877086,0,0.0011919437,0.004596166,0.0830877086,0,0.0143447059,11.5351771721,0.0011919437,1.5264928168,68.5,stroke,men,,1 most deprived
69,0.0024108436,0.0883946371,0,0.001366115,0.0048496289,0.0883946371,0,0.015453727,11.0100069825,0.001366115,1.5181447126,69.5,stroke,men,,1 most deprived
70,0.0024650601,0.0938708514,0,0.0015624851,0.0051601132,0.0938708514,0,0.0166439291,10.5020974875,0.0015624851,1.5108983083,70.5,stroke,men,,1 most deprived
71,0.002518167,0.0995068897,0,0.0017780769,0.0054363891,0.0995068897,0,0.017867651,10.0105882176,0.0017780769,1.5035405585,71.5,stroke,men,,1 most deprived
72,0.0025703909,0.1052933881,0,0.0020099132,0.0057707723,0.1052933881,0,0.0190873343,9.5338282956,0.0020099132,1.4955781646,72.5,stroke,men,,1 most deprived
73,0.002621958,0.1112211316,0,0.0022553994,0.0060598349,0.1112211316,0,0.0202770547,9.0695403933,0.0022553994,1.4868115293,73.5,stroke,men,,1 most deprived
74,0.0026730948,0.1172802883,0,0.0025207405,0.0064156174,0.1172802883,0,0.0214917142,8.6156532691,0.0025207405,1.4780335718,74.5,stroke,men,,1 most deprived
75,0.0027240276,0.1234604643,0,0.0028209411,0.0067401467,0.1234604643,0,0.0228472414,8.171295062,0.0028209411,1.4706972067,75.5,stroke,men,,1 most deprived
76,0.0027749829,0.1297508311,0,0.0031713887,0.0071668018,0.1297508311,0,0.0244402676,7.7370525107,0.0031713887,1.4652328284,76.5,stroke,men,,1 most deprived
77,0.0028261869,0.1361412272,0,0.0035874703,0.007588597,0.1361412272,0,0.0263490306,7.3148381616,0.0035874703,1.4612841224,77.5,stroke,men,,1 most deprived
78,0.0028778661,0.142622447,0,0.0040836713,0.0081502207,0.142622447,0,0.0286303954,6.9076729787,0.0040836713,1.4582683812,78.5,stroke,men,,1 most deprived
79,0.0029302468,0.1491854409,0,0.0046537301,0.008709262,0.1491854409,0,0.0311916425,6.5182449056,0.0046537301,1.4550012559,79.5,stroke,men,,1 most deprived
80,0.0029822783,0.1558213498,0,0.0052706385,0.0093801816,0.1558213498,0,0.033821917,6.147126016,0.0052706385,1.4497910484,80.5,stroke,men,,1 most deprived
81,0.0030329258,0.1625217379,0,0.0059064861,0.009987661,0.1625217379,0,0.0363395244,5.7921649002,0.0059064861,1.4423334773,81.5,stroke,men,,1 most deprived
82,0.0030824399,0.1692849725,0,0.0065333626,0.0106719917,0.1692849725,0,0.0385903657,5.4483777066,0.0065333626,1.4332020495,82.5,stroke,men,,1 most deprived
83,0.0031310711,0.1761192325,0,0.0071270905,0.0112567404,0.1761192325,0,0.0404637555,5.1083626135,0.0071270905,1.4224931595,83.5,stroke,men,,1 most deprived
84,0.0031790699,0.1830354615,0,0.0077493455,0.011966839,0.1830354615,0,0.0423340371,4.766478879,0.0077493455,1.4106970946,84.5,stroke,men,,1 most deprived
85,0.0032266869,0.1900467983,0,0.0085476565,0.0127852,0.1900467983,0,0.0449723741,4.4240865704,0.0085476565,1.4000211641,85.5,stroke,men,,1 most deprived
86,0.0032741726,0.1971685032,0,0.0096732855,0.0140380043,0.1971685032,0,0.0490561038,4.0914250705,0.0096732855,1.3899890139,86.5,stroke,men,,1 most deprived
87,0.0033217775,0.2044161537,0,0.0112774941,0.0156952351,0.2044161537,0,0.0551633832,3.7892642512,0.0112774941,1.3774327096,87.5,stroke,men,,1 most deprived
88,0.0033697521,0.2118041088,0,0.0134967325,0.0180764444,0.2118041088,0,0.0637150588,3.5507012878,0.0134967325,1.3612707681,88.5,stroke,men,,1 most deprived
89,0.003418347,0.2193479165,0,0.0161267835,0.0207875355,0.2193479165,0,0.0735118542,3.4075260716,0.0161267835,1.349132514,89.5,stroke,men,,1 most deprived
20,0.0001212863,0.0005475057,0,6.0129e-06,3.76635e-05,0.0005475057,0,0.010981762,44.1162269046,6.0129e-06,44.2599219092,20.5,stroke,women,,1 most deprived
21,0.0001359023,0.0006115104,0,6.3929e-06,6.28328e-05,0.0006115104,0,0.0104534936,43.5976076105,6.3929e-06,39.3773015927,21.5,stroke,women,,1 most deprived
22,0.0001511418,0.0006828129,0,6.6584e-06,4.84432e-05,0.0006828129,0,0.0097508834,43.0472447722,6.6584e-06,34.6581448843,22.5,stroke,women,,1 most deprived
23,0.0001662053,0.0007622057,0,6.8285e-06,7.513e-05,0.0007622057,0,0.0089583211,42.4597851199,6.8285e-06,30.0806120065,23.5,stroke,women,,1 most deprived
24,0.0001804268,0.0008505601,0,6.9507e-06,6.1267e-05,0.0008505601,0,0.0081715229,41.8340066319,6.9507e-06,25.856193697,24.5,stroke,women,,1 most deprived
25,0.0001941112,0.0009488342,0,7.0998e-06,8.96658e-05,0.0009488342,0,0.0074822106,41.1728029019,7.0998e-06,22.1925169425,25.5,stroke,women,,1 most deprived
26,0.0002075634,0.0010581045,0,7.352e-06,7.70999e-05,0.0010581045,0,0.0069480409,40.4821742734,7.352e-06,19.1612000474,26.5,stroke,women,,1 most deprived
27,0.0002210884,0.001179588,0,7.7837e-06,0.0001076519,0.001179588,0,0.0065983521,39.7697916511,7.7837e-06,16.7325121504,27.5,stroke,women,,1 most deprived
28,0.0002349909,0.0013146392,0,8.4715e-06,9.72946e-05,0.0013146392,0,0.0064437317,39.0439022031,8.4715e-06,14.8374968693,28.5,stroke,women,,1 most deprived
29,0.000249576,0.0014647656,0,9.5037e-06,0.0001304814,0.0014647656,0,0.0064879146,38.3127125412,9.5037e-06,13.4543704952,29.5,stroke,women,,1 most deprived
30,0.0002651484,0.0016316457,0,1.09802e-05,0.0001233278,0.0016316457,0,0.0067292762,37.5840179456,1.09802e-05,12.5389576153,30.5,stroke,women,,1 most deprived
31,0.0002820131,0.0018171573,0,1.30014e-05,0.000159857,0.0018171573,0,0.0071544701,36.8648462591,1.30014e-05,12.0252439363,31.5,stroke,women,,1 most deprived
32,0.000300475,0.0020234075,0,1.56677e-05,0.0001571159,0.0020234075,0,0.0077428831,36.1610683392,1.56677e-05,11.8618250155,32.5,stroke,women,,1 most deprived
33,0.0003208389,0.0022527536,0,1.90736e-05,0.0001979307,0.0022527536,0,0.0084663084,35.4771951077,1.90736e-05,11.9993535303,33.5,stroke,women,,1 most deprived
34,0.0003434098,0.0025078333,0,2.31782e-05,0.0002008391,0.0025078333,0,0.0092418131,34.8154876725,2.31782e-05,12.2547744429,34.5,stroke,women,,1 most deprived
35,0.0003685118,0.0027915994,0,2.78054e-05,0.0002465302,0.0027915994,0,0.009959725,34.1748964921,2.78054e-05,12.4203083878,35.5,stroke,women,,1 most deprived
36,0.0003961754,0.0031072579,0,3.27731e-05,0.0002555371,0.0031072579,0,0.0105466049,33.5514930709,3.27731e-05,12.3513921503,36.5,stroke,women,,1 most deprived
37,0.0004262653,0.0034581767,0,3.78993e-05,0.0003056516,0.0034581767,0,0.0109585419,32.9398140157,3.78993e-05,11.953705399,37.5,stroke,women,,1 most deprived
38,0.0004586461,0.0038480092,0,4.30088e-05,0.0003207853,0.0038480092,0,0.0111761246,32.3338524814,4.30088e-05,11.2093944004,38.5,stroke,women,,1 most deprived
39,0.0004931824,0.0042807245,0,4.80843e-05,0.0003752759,0.0042807245,0,0.0112319198,31.7282178475,4.80843e-05,10.2589674168,39.5,stroke,women,,1 most deprived
40,0.0005297388,0.0047606224,0,5.32665e-05,0.0003975591,0.0047606224,0,0.0111882003,31.1192150432,5.32665e-05,9.2640071682,40.5,stroke,women,,1 most deprived
41,0.00056818,0.0052922901,0,5.8703e-05,0.000457229,0.0052922901,0,0.0110913634,30.5049031449,5.8703e-05,8.329630427,41.5,stroke,women,,1 most deprived
42,0.0006083704,0.0058805046,0,6.45412e-05,0.0004880371,0.0058805046,0,0.0109746981,29.8844614357,6.45412e-05,7.5151426805,42.5,stroke,women,,1 most deprived
43,0.0006501749,0.0065302926,0,7.09289e-05,0.000553586,0.0065302926,0,0.0108607619,29.2577134341,7.09289e-05,6.840312456,43.5,stroke,women,,1 most deprived
44,0.0006934579,0.0072469236,0,7.80179e-05,0.0005941519,0.0072469236,0,0.0107649359,28.6249002864,7.80179e-05,6.2815888784,44.5,stroke,women,,1 most deprived
45,0.0007380841,0.0080358811,0,8.59639e-05,0.0006663169,0.0080358811,0,0.0106967823,27.9866343716,8.59639e-05,5.8112647091,45.5,stroke,women,,1 most deprived
46,0.0007831199,0.0089027522,0,9.4923e-05,0.0007175171,0.0089027522,0,0.0106614974,27.3437850003,9.4923e-05,5.4065176518,46.5,stroke,women,,1 most deprived
47,0.0008278603,0.0098529848,0,0.0001050509,0.0007961248,0.0098529848,0,0.0106611243,26.6974073062,0.0001050509,5.0486708446,47.5,stroke,women,,1 most deprived
48,0.0008725127,0.0108919086,0,0.0001164957,0.0008577524,0.0108919086,0,0.0106949157,26.048660184,0.0001164957,4.7247506942,48.5,stroke,women,,1 most deprived
49,0.0009172846,0.0120246591,0,0.0001292181,0.0009420337,0.0120246591,0,0.0107453841,25.3984791517,0.0001292181,4.4280416122,49.5,stroke,women,,1 most deprived
50,0.0009623836,0.0132560543,0,0.0001429921,0.0010127213,0.0132560543,0,0.0107862314,24.7471527356,0.0001429921,4.1526981796,50.5,stroke,women,,1 most deprived
51,0.0010080172,0.0145906625,0,0.0001575835,0.0011004542,0.0145906625,0,0.0107996059,24.0943269322,0.0001575835,3.8965672149,51.5,stroke,women,,1 most deprived
52,0.0010543927,0.0160334357,0,0.0001727581,0.0011795488,0.0160334357,0,0.0107741919,23.4391967999,0.0001727581,3.6594282405,52.5,stroke,women,,1 most deprived
53,0.0011017178,0.017589235,0,0.000188295,0.0012701679,0.017589235,0,0.0107044735,22.7806885642,0.000188295,3.440430461,53.5,stroke,women,,1 most deprived
54,0.0011501999,0.019262567,0,0.0002042794,0.0013562736,0.019262567,0,0.0106043653,22.1179004282,0.0002042794,3.2367436443,54.5,stroke,women,,1 most deprived
55,0.0012000465,0.0210574848,0,0.0002211025,0.0014484727,0.0210574848,0,0.0104993431,21.4506163508,0.0002211025,3.047079094,55.5,stroke,women,,1 most deprived
56,0.0012514651,0.0229776288,0,0.0002391689,0.0015414851,0.0229776288,0,0.0104081854,20.7793931039,0.0002391689,2.8692903319,56.5,stroke,women,,1 most deprived
57,0.0013046631,0.0250268763,0,0.0002588829,0.001636781,0.0250268763,0,0.0103436302,20.1054404001,0.0002588829,2.7008655041,57.5,stroke,women,,1 most deprived
58,0.0013566535,0.0272089824,0,0.0002806455,0.0017390333,0.0272089824,0,0.010313892,19.4304876047,0.0002806455,2.5410387406,58.5,stroke,women,,1 most deprived
59,0.0014047633,0.0295273051,0,0.0003047727,0.0018382156,0.0295273051,0,0.0103211824,18.7563809262,0.0003047727,2.3943314505,59.5,stroke,women,,1 most deprived
60,0.0014496718,0.0319847533,0,0.0003314953,0.0019498716,0.0319847533,0,0.0103636313,18.0846153029,0.0003314953,2.2643100579,60.5,stroke,women,,1 most deprived
61,0.0014920583,0.0345837746,0,0.0003610408,0.0020526564,0.0345837746,0,0.0104390731,17.4161082338,0.0003610408,2.1528585223,61.5,stroke,women,,1 most deprived
62,0.001532602,0.0373265851,0,0.0003936365,0.0021740391,0.0373265851,0,0.0105452131,16.7510583385,0.0003936365,2.0607599408,62.5,stroke,women,,1 most deprived
63,0.0015719821,0.0402150568,0,0.0004295928,0.0022810213,0.0402150568,0,0.01068186,16.0889197118,0.0004295928,1.9871641572,63.5,stroke,women,,1 most deprived
64,0.0016108778,0.0432505816,0,0.0004711278,0.0024144317,0.0432505816,0,0.0108924438,15.4292183449,0.0004711278,1.9303347654,64.5,stroke,women,,1 most deprived
65,0.0016499684,0.0464340472,0,0.0005223677,0.0025334705,0.0464340472,0,0.0112491154,14.7726102144,0.0005223677,1.8898195875,65.5,stroke,women,,1 most deprived
66,0.0016899331,0.0497657471,0,0.0005875216,0.0026925121,0.0497657471,0,0.0118051455,14.1210510264,0.0005875216,1.8632377046,66.5,stroke,women,,1 most deprived
67,0.001731451,0.0532446368,0,0.0006707986,0.002837688,0.0532446368,0,0.0125977741,13.4775264428,0.0006707986,1.8467236558,67.5,stroke,women,,1 most deprived
68,0.0017752015,0.0568684161,0,0.0007762462,0.0030350739,0.0568684161,0,0.0136491221,12.8457862684,0.0007762462,1.8361316154,68.5,stroke,women,,1 most deprived
69,0.0018197809,0.0606338721,0,0.0009041953,0.0032160895,0.0606338721,0,0.0149115332,12.2292928547,0.0009041953,1.8272116907,69.5,stroke,women,,1 most deprived
70,0.0018634379,0.0645368628,0,0.0010512599,0.0034507005,0.0645368628,0,0.016288313,11.6300114533,0.0010512599,1.8156028858,70.5,stroke,women,,1 most deprived
71,0.0019063301,0.0685723652,0,0.0012138924,0.0036550109,0.0685723652,0,0.0177012538,11.0481660175,0.0012138924,1.7999821267,71.5,stroke,women,,1 most deprived
72,0.0019486152,0.0727353706,0,0.0013885453,0.0039118351,0.0727353706,0,0.0190891279,10.4824599376,0.0013885453,1.7810570184,72.5,stroke,women,,1 most deprived
73,0.0019904509,0.0770209142,0,0.0015723038,0.0041267642,0.0770209142,0,0.02041263,9.9303279616,0.0015723038,1.7601233756,73.5,stroke,women,,1 most deprived
74,0.0020319948,0.0814235113,0,0.0017768031,0.0044072949,0.0814235113,0,0.02182024,9.3895355181,0.0017768031,1.7417913479,74.5,stroke,women,,1 most deprived
75,0.0020734047,0.0859371774,0,0.0020282288,0.0046774908,0.0859371774,0,0.0235996254,8.8601858545,0.0020282288,1.7323749659,75.5,stroke,women,,1 most deprived
76,0.0021148381,0.090555502,0,0.0023533991,0.0050707418,0.090555502,0,0.0259865087,8.345025339,0.0023533991,1.7337901331,76.5,stroke,women,,1 most deprived
77,0.0021564528,0.095272446,0,0.002779132,0.0055031978,0.095272446,0,0.0291680288,7.8488378812,0.002779132,1.7446228393,77.5,stroke,women,,1 most deprived
78,0.0021984064,0.1000825619,0,0.0033303023,0.0061168563,0.1000825619,0,0.0332726132,7.377849804,0.0033303023,1.7617682963,78.5,stroke,women,,1 most deprived
79,0.0022408566,0.1049804057,0,0.003987084,0.0067695274,0.1049804057,0,0.0379757075,6.9369597744,0.003987084,1.7770094356,79.5,stroke,women,,1 most deprived
80,0.0022830869,0.1099605601,0,0.0046849501,0.0075232572,0.1099605601,0,0.0426013396,6.526191179,0.0046849501,1.7810042357,80.5,stroke,women,,1 most deprived
81,0.0023243876,0.1150178071,0,0.0053574306,0.0081790666,0.1150178071,0,0.0465741869,6.1398264936,0.0053574306,1.771716808,81.5,stroke,women,,1 most deprived
82,0.0023649264,0.1201519889,0,0.005938055,0.0088177531,0.1201519889,0,0.0494157693,5.7668787461,0.005938055,1.7510712953,82.5,stroke,women,,1 most deprived
83,0.0024048712,0.1253704576,0,0.0063673089,0.0092423103,0.1253704576,0,0.0507824898,5.3921495921,0.0063673089,1.7199012078,83.5,stroke,women,,1 most deprived
84,0.0024443897,0.1306828704,0,0.0067456594,0.0096991291,0.1306828704,0,0.051612988,5.0035525689,0.0067456594,1.6836147208,84.5,stroke,women,,1 most deprived
85,0.0024836498,0.1361008211,0,0.007333555,0.0103012037,0.1361008211,0,0.053877447,4.6013152829,0.007333555,1.6552172732,85.5,stroke,women,,1 most deprived
86,0.0025228191,0.1416378468,0,0.0083984003,0.0114725911,0.1416378468,0,0.0592879511,4.1998613741,0.0083984003,1.6382420008,86.5,stroke,women,,1 most deprived
87,0.0025620656,0.1473080808,0,0.0102075997,0.013319644,0.1473080808,0,0.0692851768,3.8273276523,0.0102075997,1.624448765,87.5,stroke,women,,1 most deprived
88,0.002601557,0.1531250682,0,0.0130057151,0.0162513063,0.1531250682,0,0.0849219396,3.5266113734,0.0130057151,1.6045011296,88.5,stroke,women,,1 most deprived
89,0.0026414611,0.1591036726,0,0.0165119335,0.0198168673,0.1591036726,0,0.1037621737,3.3402311894,0.0165119335,1.5865735217,89.5,stroke,women,,1 most deprived
20,0.0006407056,0.0181858364,0,4.298e-07,0.0009317404,0.0134775532,6.1412e-06,3.18922e-05,51.5008418388,4.298e-07,1.0554045113,20.5,copd,men,,1 most deprived
21,0.0006706722,0.0200605806,0,4.512e-07,0.000976534,0.0145589468,6.1409e-06,3.09932e-05,50.5338953182,4.512e-07,1.0479638682,21.5,copd,men,,1 most deprived
22,0.0007020403,0.0220327936,0,4.726e-07,0.0010218332,0.015693346,6.1416e-06,3.01124e-05,49.5695463104,4.726e-07,1.0426416689,22.5,copd,men,,1 most deprived
23,0.0007348756,0.0240841428,0,4.705e-07,0.001067593,0.0168812378,6.141e-06,2.78735e-05,48.6070055355,4.705e-07,1.0371230884,23.5,copd,men,,1 most deprived
24,0.0007692467,0.0261908546,0,4.543e-07,0.0011141089,0.0181232892,6.1409e-06,2.50684e-05,47.6454451527,4.543e-07,1.0320422106,24.5,copd,men,,1 most deprived
25,0.0008052253,0.0283276891,0,4.656e-07,0.0011614418,0.0194203151,6.141e-06,2.39738e-05,46.6843331744,4.656e-07,1.0297344641,25.5,copd,men,,1 most deprived
26,0.0008428867,0.0304645205,0,5.474e-07,0.0012095503,0.0207730788,6.1412e-06,2.63504e-05,45.7235427509,5.474e-07,1.0317705635,26.5,copd,men,,1 most deprived
27,0.0008823095,0.0325703443,0,7.428e-07,0.0012585732,0.0221823224,6.1407e-06,3.34854e-05,44.763348972,7.428e-07,1.0389582482,27.5,copd,men,,1 most deprived
