"year","sex","age","qimd","pops"
2005,2,76,1,33055
2005,2,76,2,37041
2005,2,76,3,40307
2005,2,76,4,41011
2005,2,76,5,38973
2005,2,77,1,31953
2005,2,77,2,35225
2005,2,77,3,38449
2005,2,77,4,38926
2005,2,77,5,36900
2005,2,78,1,31556
2005,2,78,2,34753
2005,2,78,3,37602
2005,2,78,4,37197
2005,2,78,5,35439
2005,2,79,1,30360
2005,2,79,2,34003
2005,2,79,3,36391
2005,2,79,4,36351
2005,2,79,5,33536
2005,2,80,1,29437
2005,2,80,2,32482
2005,2,80,3,34960
2005,2,80,4,34759
2005,2,80,5,31698
2005,2,81,1,28160
2005,2,81,2,30893
2005,2,81,3,33702
2005,2,81,4,33268
2005,2,81,5,30653
2005,2,82,1,26440
2005,2,82,2,29612
2005,2,82,3,32782
2005,2,82,4,31940
2005,2,82,5,29386
2005,2,83,1,26380
2005,2,83,2,29618
2005,2,83,3,31696
2005,2,83,4,31390
2005,2,83,5,28289
2005,2,84,1,25121
2005,2,84,2,28990
2005,2,84,3,31815
2005,2,84,4,30800
2005,2,84,5,27715
2005,2,85,1,22844
2005,2,85,2,26338
2005,2,85,3,28630
2005,2,85,4,27484
2005,2,85,5,23983
2005,2,86,1,16313
2005,2,86,2,18796
2005,2,86,3,20589
2005,2,86,4,19915
2005,2,86,5,17246
2005,2,87,1,12208
2005,2,87,2,14076
2005,2,87,3,15661
2005,2,87,4,15053
2005,2,87,5,13257
2005,2,88,1,11407
2005,2,88,2,13692
2005,2,88,3,15951
2005,2,88,4,15076
2005,2,88,5,13382
2005,2,89,1,10205
2005,2,89,2,12598
2005,2,89,3,14508
2005,2,89,4,13981
2005,2,89,5,12339
2005,2,"90+",1,44510
2005,2,"90+",2,52930
2005,2,"90+",3,60426
2005,2,"90+",4,58508
2005,2,"90+",5,51542
2006,1,0,1,84492
2006,1,0,2,67420
2006,1,0,3,58379
2006,1,0,4,54038
2006,1,0,5,54063
2006,1,1,1,80623
2006,1,1,2,64487
2006,1,1,3,56723
2006,1,1,4,53178
2006,1,1,5,54955
2006,1,2,1,76691
2006,1,2,2,62113
2006,1,2,3,55636
2006,1,2,4,54066
2006,1,2,5,56718
2006,1,3,1,74068
2006,1,3,2,58666
2006,1,3,3,53634
2006,1,3,4,52427
2006,1,3,5,56763
2006,1,4,1,70492
2006,1,4,2,56812
2006,1,4,3,52044
2006,1,4,4,52025
2006,1,4,5,56553
2006,1,5,1,69311
2006,1,5,2,56764
2006,1,5,3,52548
2006,1,5,4,53262
2006,1,5,5,58448
2006,1,6,1,70172
2006,1,6,2,57751
2006,1,6,3,54384
2006,1,6,4,55852
2006,1,6,5,60590
2006,1,7,1,70586
2006,1,7,2,59676
2006,1,7,3,56352
2006,1,7,4,57878
2006,1,7,5,62619
2006,1,8,1,71419
2006,1,8,2,60089
2006,1,8,3,57522
2006,1,8,4,58646
2006,1,8,5,63914
2006,1,9,1,73195
2006,1,9,2,62087
2006,1,9,3,59620
2006,1,9,4,60296
2006,1,9,5,64966
2006,1,10,1,72778
2006,1,10,2,62110
2006,1,10,3,59055
2006,1,10,4,60187
2006,1,10,5,65733
2006,1,11,1,71352
2006,1,11,2,61429
2006,1,11,3,59282
2006,1,11,4,61128
2006,1,11,5,66035
2006,1,12,1,72648
2006,1,12,2,62749
2006,1,12,3,61376
2006,1,12,4,62613
2006,1,12,5,68195
2006,1,13,1,72594
2006,1,13,2,63466
2006,1,13,3,61435
2006,1,13,4,62650
2006,1,13,5,67777
2006,1,14,1,72941
2006,1,14,2,65504
2006,1,14,3,62417
2006,1,14,4,64386
2006,1,14,5,69584
2006,1,15,1,73925
2006,1,15,2,68115
2006,1,15,3,65347
2006,1,15,4,65738
2006,1,15,5,70772
2006,1,16,1,72097
2006,1,16,2,66219
2006,1,16,3,64293
2006,1,16,4,64566
2006,1,16,5,69663
2006,1,17,1,71182
2006,1,17,2,64331
2006,1,17,3,62682
2006,1,17,4,63675
2006,1,17,5,69928
2006,1,18,1,73808
2006,1,18,2,65719
2006,1,18,3,63363
2006,1,18,4,64390
2006,1,18,5,68103
2006,1,19,1,77821
2006,1,19,2,67287
2006,1,19,3,63042
2006,1,19,4,61025
2006,1,19,5,58327
2006,1,20,1,79375
2006,1,20,2,73280
2006,1,20,3,66885
2006,1,20,4,59728
2006,1,20,5,51925
2006,1,21,1,82671
2006,1,21,2,78451
2006,1,21,3,68789
2006,1,21,4,59982
2006,1,21,5,51667
2006,1,22,1,81724
2006,1,22,2,77127
2006,1,22,3,67690
2006,1,22,4,59009
2006,1,22,5,51278
2006,1,23,1,80988
2006,1,23,2,77194
2006,1,23,3,66579
2006,1,23,4,58357
2006,1,23,5,51825
2006,1,24,1,80233
2006,1,24,2,77559
2006,1,24,3,67288
2006,1,24,4,57940
2006,1,24,5,51288
2006,1,25,1,84051
2006,1,25,2,81399
2006,1,25,3,69885
2006,1,25,4,59279
2006,1,25,5,50844
2006,1,26,1,84496
2006,1,26,2,83145
2006,1,26,3,70950
2006,1,26,4,59633
2006,1,26,5,50841
2006,1,27,1,79500
2006,1,27,2,79999
2006,1,27,3,68413
2006,1,27,4,57466
2006,1,27,5,48838
2006,1,28,1,75114
2006,1,28,2,76206
2006,1,28,3,65346
2006,1,28,4,54813
2006,1,28,5,46574
2006,1,29,1,74221
2006,1,29,2,76340
2006,1,29,3,65682
2006,1,29,4,55648
2006,1,29,5,47588
2006,1,30,1,75773
2006,1,30,2,76330
2006,1,30,3,66500
2006,1,30,4,57001
2006,1,30,5,49916
2006,1,31,1,75465
2006,1,31,2,76480
2006,1,31,3,67785
2006,1,31,4,59773
2006,1,31,5,53409
2006,1,32,1,74972
2006,1,32,2,77155
2006,1,32,3,69429
2006,1,32,4,62070
2006,1,32,5,57062
2006,1,33,1,77149
2006,1,33,2,79312
2006,1,33,3,73193
2006,1,33,4,66374
2006,1,33,5,61927
2006,1,34,1,78217
2006,1,34,2,80635
2006,1,34,3,75372
2006,1,34,4,70314
2006,1,34,5,66507
2006,1,35,1,78779
2006,1,35,2,81082
2006,1,35,3,77071
2006,1,35,4,73820
2006,1,35,5,71443
2006,1,36,1,78014
2006,1,36,2,79322
2006,1,36,3,75981
2006,1,36,4,73376
2006,1,36,5,72006
2006,1,37,1,77589
2006,1,37,2,79678
2006,1,37,3,77720
2006,1,37,4,75454
2006,1,37,5,76161
2006,1,38,1,77076
2006,1,38,2,79488
2006,1,38,3,78014
2006,1,38,4,77004
2006,1,38,5,77949
2006,1,39,1,77053
2006,1,39,2,80405
2006,1,39,3,79932
2006,1,39,4,80169
2006,1,39,5,81579
2006,1,40,1,74539
2006,1,40,2,78887
2006,1,40,3,79670
2006,1,40,4,80505
2006,1,40,5,82623
2006,1,41,1,73137
2006,1,41,2,77792
2006,1,41,3,79523
2006,1,41,4,81159
2006,1,41,5,84529
2006,1,42,1,71776
2006,1,42,2,76354
2006,1,42,3,78401
2006,1,42,4,80416
2006,1,42,5,84455
2006,1,43,1,69533
2006,1,43,2,73870
2006,1,43,3,76830
2006,1,43,4,79383
2006,1,43,5,83569
2006,1,44,1,67682
2006,1,44,2,71835
2006,1,44,3,74901
2006,1,44,4,78447
2006,1,44,5,83031
2006,1,45,1,65530
2006,1,45,2,69636
2006,1,45,3,72893
2006,1,45,4,76916
2006,1,45,5,80868
2006,1,46,1,63378
2006,1,46,2,66785
2006,1,46,3,70294
2006,1,46,4,73994
2006,1,46,5,77607
2006,1,47,1,61195
2006,1,47,2,65291
2006,1,47,3,69272
2006,1,47,4,73069
2006,1,47,5,76781
2006,1,48,1,59705
2006,1,48,2,63496
2006,1,48,3,68357
2006,1,48,4,72202
2006,1,48,5,75705
2006,1,49,1,57124
2006,1,49,2,60218
2006,1,49,3,65427
2006,1,49,4,69470
2006,1,49,5,72498
2006,1,50,1,54915
2006,1,50,2,58421
2006,1,50,3,62884
2006,1,50,4,66865
2006,1,50,5,70066
2006,1,51,1,52399
2006,1,51,2,56195
2006,1,51,3,61550
2006,1,51,4,65323
2006,1,51,5,67755
2006,1,52,1,52194
2006,1,52,2,55977
2006,1,52,3,62070
2006,1,52,4,65651
2006,1,52,5,68480
2006,1,53,1,51662
2006,1,53,2,55373
2006,1,53,3,61510
2006,1,53,4,66395
2006,1,53,5,67332
2006,1,54,1,50676
2006,1,54,2,54193
2006,1,54,3,60354
2006,1,54,4,65100
2006,1,54,5,66780
2006,1,55,1,49583
2006,1,55,2,54602
2006,1,55,3,61639
2006,1,55,4,66192
2006,1,55,5,67176
2006,1,56,1,50258
2006,1,56,2,55284
2006,1,56,3,63054
2006,1,56,4,67939
2006,1,56,5,68856
2006,1,57,1,50352
2006,1,57,2,56161
2006,1,57,3,65669
2006,1,57,4,71794
2006,1,57,5,71728
2006,1,58,1,52209
2006,1,58,2,58957
2006,1,58,3,70128
2006,1,58,4,77176
2006,1,58,5,77793
2006,1,59,1,54197
2006,1,59,2,63037
2006,1,59,3,75364
2006,1,59,4,83849
2006,1,59,5,84942
2006,1,60,1,43181
2006,1,60,2,49552
2006,1,60,3,60136
2006,1,60,4,66464
2006,1,60,5,66753
2006,1,61,1,41480
2006,1,61,2,48307
2006,1,61,3,58676
2006,1,61,4,64998
2006,1,61,5,64816
2006,1,62,1,40525
2006,1,62,2,47509
2006,1,62,3,58085
2006,1,62,4,64347
2006,1,62,5,64240
2006,1,63,1,39300
2006,1,63,2,45480
2006,1,63,3,54722
2006,1,63,4,60189
2006,1,63,5,58751
2006,1,64,1,36554
2006,1,64,2,40994
2006,1,64,3,48914
2006,1,64,4,53319
2006,1,64,5,50813
2006,1,65,1,35495
2006,1,65,2,38358
2006,1,65,3,44775
2006,1,65,4,47276
2006,1,65,5,45696
2006,1,66,1,36799
2006,1,66,2,39571
2006,1,66,3,46519
2006,1,66,4,49839
2006,1,66,5,47725
2006,1,67,1,36108
2006,1,67,2,39415
2006,1,67,3,46179
2006,1,67,4,49567
2006,1,67,5,48069
2006,1,68,1,35946
2006,1,68,2,38336
2006,1,68,3,45532
2006,1,68,4,48958
2006,1,68,5,46876
2006,1,69,1,34264
2006,1,69,2,37243
2006,1,69,3,43643
2006,1,69,4,46464
2006,1,69,5,45245
2006,1,70,1,32638
2006,1,70,2,35357
2006,1,70,3,41659
2006,1,70,4,45097
2006,1,70,5,43527
2006,1,71,1,30833
2006,1,71,2,34294
2006,1,71,3,40029
2006,1,71,4,42753
2006,1,71,5,41845
2006,1,72,1,28713
2006,1,72,2,31821
2006,1,72,3,37679
2006,1,72,4,40117
2006,1,72,5,39253
2006,1,73,1,27913
2006,1,73,2,30726
2006,1,73,3,36562
2006,1,73,4,38696
2006,1,73,5,38242
2006,1,74,1,27371
2006,1,74,2,30359
2006,1,74,3,36035
2006,1,74,4,38136
2006,1,74,5,37043
2006,1,75,1,26403
2006,1,75,2,29545
2006,1,75,3,34264
2006,1,75,4,36780
2006,1,75,5,35586
2006,1,76,1,24752
2006,1,76,2,27787
2006,1,76,3,32502
2006,1,76,4,34265
2006,1,76,5,33750
2006,1,77,1,22362
2006,1,77,2,25906
2006,1,77,3,30367
2006,1,77,4,31897
2006,1,77,5,31363
2006,1,78,1,20947
2006,1,78,2,24041
2006,1,78,3,27891
2006,1,78,4,29516
2006,1,78,5,28818
2006,1,79,1,19823
2006,1,79,2,22984
2006,1,79,3,26254
2006,1,79,4,27754
2006,1,79,5,26811
2006,1,80,1,18761
2006,1,80,2,21052
2006,1,80,3,24353
2006,1,80,4,25226
2006,1,80,5,24865
2006,1,81,1,16876
2006,1,81,2,19460
2006,1,81,3,22134
2006,1,81,4,22979
2006,1,81,5,22135
2006,1,82,1,15197
2006,1,82,2,17535
2006,1,82,3,20053
2006,1,82,4,20783
2006,1,82,5,20015
2006,1,83,1,13718
2006,1,83,2,15916
2006,1,83,3,17991
2006,1,83,4,18885
2006,1,83,5,17942
2006,1,84,1,12794
2006,1,84,2,14761
2006,1,84,3,16982
2006,1,84,4,17284
2006,1,84,5,16404
2006,1,85,1,10858
2006,1,85,2,13214
2006,1,85,3,15572
2006,1,85,4,15774
2006,1,85,5,14978
2006,1,86,1,9663
2006,1,86,2,11297
2006,1,86,3,13242
2006,1,86,4,13318
2006,1,86,5,12405
2006,1,87,1,6706
2006,1,87,2,7873
2006,1,87,3,9519
2006,1,87,4,9341
2006,1,87,5,8524
2006,1,88,1,4259
2006,1,88,2,5219
2006,1,88,3,6175
2006,1,88,4,6361
2006,1,88,5,5871
2006,1,89,1,3703
2006,1,89,2,4834
2006,1,89,3,5707
2006,1,89,4,5840
2006,1,89,5,5491
2006,1,"90+",1,13126
2006,1,"90+",2,16117
2006,1,"90+",3,19832
2006,1,"90+",4,20542
2006,1,"90+",5,19299
2006,2,0,1,81179
2006,2,0,2,64754
2006,2,0,3,56043
2006,2,0,4,51376
2006,2,0,5,51061
2006,2,1,1,77690
2006,2,1,2,61125
2006,2,1,3,53917
2006,2,1,4,50991
2006,2,1,5,52340
2006,2,2,1,73695
2006,2,2,2,59147
2006,2,2,3,52773
2006,2,2,4,51326
2006,2,2,5,54005
2006,2,3,1,70272
2006,2,3,2,55920
2006,2,3,3,50683
2006,2,3,4,49916
2006,2,3,5,53679
2006,2,4,1,67583
2006,2,4,2,54007
2006,2,4,3,49559
2006,2,4,4,49495
2006,2,4,5,53513
2006,2,5,1,66821
2006,2,5,2,54063
2006,2,5,3,50571
2006,2,5,4,50790
2006,2,5,5,55883
2006,2,6,1,66803
2006,2,6,2,55232
2006,2,6,3,51995
2006,2,6,4,52850
2006,2,6,5,57295
2006,2,7,1,67807
2006,2,7,2,57023
2006,2,7,3,54288
2006,2,7,4,54356
2006,2,7,5,59710
2006,2,8,1,68502
2006,2,8,2,58283
2006,2,8,3,54775
2006,2,8,4,55936
2006,2,8,5,60597
2006,2,9,1,70650
2006,2,9,2,59402
2006,2,9,3,56988
2006,2,9,4,57087
2006,2,9,5,61449
2006,2,10,1,69227
2006,2,10,2,59245
2006,2,10,3,56176
2006,2,10,4,57277
2006,2,10,5,61473
2006,2,11,1,67742
2006,2,11,2,58783
2006,2,11,3,56419
2006,2,11,4,57771
2006,2,11,5,62954
2006,2,12,1,68473
2006,2,12,2,60167
2006,2,12,3,57923
2006,2,12,4,59732
2006,2,12,5,64552
2006,2,13,1,69700
2006,2,13,2,61026
2006,2,13,3,58222
2006,2,13,4,59450
2006,2,13,5,63840
2006,2,14,1,71435
2006,2,14,2,64394
2006,2,14,3,60162
2006,2,14,4,61231
2006,2,14,5,65177
2006,2,15,1,70447
2006,2,15,2,64530
2006,2,15,3,62297
2006,2,15,4,63290
2006,2,15,5,66283
2006,2,16,1,68594
2006,2,16,2,62997
2006,2,16,3,60984
2006,2,16,4,61440
2006,2,16,5,64900
2006,2,17,1,69764
2006,2,17,2,62751
2006,2,17,3,60744
2006,2,17,4,61694
2006,2,17,5,64386
2006,2,18,1,74352
2006,2,18,2,65236
2006,2,18,3,61611
2006,2,18,4,61809
2006,2,18,5,63515
2006,2,19,1,80178
2006,2,19,2,69623
2006,2,19,3,62286
2006,2,19,4,58562
2006,2,19,5,53338
2006,2,20,1,84897
2006,2,20,2,76708
2006,2,20,3,65521
2006,2,20,4,56206
2006,2,20,5,45936
2006,2,21,1,87284
2006,2,21,2,78814
2006,2,21,3,66865
2006,2,21,4,55937
2006,2,21,5,46230
2006,2,22,1,86753
2006,2,22,2,77960
2006,2,22,3,65192
2006,2,22,4,55131
2006,2,22,5,47141
2006,2,23,1,87799
2006,2,23,2,79877
2006,2,23,3,66570
2006,2,23,4,55544
2006,2,23,5,47462
2006,2,24,1,88956
2006,2,24,2,82659
2006,2,24,3,67867
2006,2,24,4,55900
2006,2,24,5,47306
2006,2,25,1,90704
2006,2,25,2,84325
2006,2,25,3,69850
2006,2,25,4,56901
2006,2,25,5,48069
2006,2,26,1,90118
2006,2,26,2,84632
2006,2,26,3,70559
2006,2,26,4,57792
2006,2,26,5,48596
2006,2,27,1,83588
2006,2,27,2,81857
2006,2,27,3,68664
2006,2,27,4,56998
2006,2,27,5,47926
2006,2,28,1,77090
2006,2,28,2,76083
2006,2,28,3,65327
2006,2,28,4,54643
2006,2,28,5,46439
2006,2,29,1,74736
2006,2,29,2,74916
2006,2,29,3,64988
2006,2,29,4,55197
2006,2,29,5,48256
2006,2,30,1,75732
2006,2,30,2,75738
2006,2,30,3,65623
2006,2,30,4,57771
2006,2,30,5,52085
2006,2,31,1,74765
2006,2,31,2,75761
2006,2,31,3,67722
2006,2,31,4,61119
2006,2,31,5,56683
2006,2,32,1,74157
2006,2,32,2,75205
2006,2,32,3,69261
2006,2,32,4,63853
2006,2,32,5,60470
2006,2,33,1,76104
2006,2,33,2,77110
2006,2,33,3,72189
2006,2,33,4,68314
2006,2,33,5,66137
2006,2,34,1,77936
2006,2,34,2,79975
2006,2,34,3,75598
2006,2,34,4,72454
2006,2,34,5,70989
2006,2,35,1,79143
2006,2,35,2,80074
2006,2,35,3,77112
2006,2,35,4,75746
2006,2,35,5,76420
2006,2,36,1,77259
2006,2,36,2,77316
2006,2,36,3,75517
2006,2,36,4,75117
2006,2,36,5,75466
2006,2,37,1,77680
2006,2,37,2,79188
2006,2,37,3,77565
2006,2,37,4,78061
2006,2,37,5,79231
2006,2,38,1,76323
2006,2,38,2,78417
2006,2,38,3,77658
2006,2,38,4,79352
2006,2,38,5,81346
2006,2,39,1,76375
2006,2,39,2,78168
2006,2,39,3,79237
2006,2,39,4,81204
2006,2,39,5,84245
2006,2,40,1,75082
2006,2,40,2,77745
2006,2,40,3,79023
2006,2,40,4,82418
2006,2,40,5,86739
2006,2,41,1,74714
2006,2,41,2,77907
2006,2,41,3,79147
2006,2,41,4,83008
2006,2,41,5,88035
2006,2,42,1,72648
2006,2,42,2,76135
2006,2,42,3,78815
2006,2,42,4,82755
2006,2,42,5,88417
2006,2,43,1,71272
2006,2,43,2,74600
2006,2,43,3,76829
2006,2,43,4,81790
2006,2,43,5,86390
2006,2,44,1,69296
2006,2,44,2,72354
2006,2,44,3,75768
2006,2,44,4,79294
2006,2,44,5,84801
2006,2,45,1,66396
2006,2,45,2,69584
2006,2,45,3,72854
2006,2,45,4,77674
2006,2,45,5,82615
2006,2,46,1,63679
2006,2,46,2,66771
2006,2,46,3,70846
2006,2,46,4,74698
2006,2,46,5,78593
2006,2,47,1,61092
2006,2,47,2,65268
2006,2,47,3,69650
2006,2,47,4,73573
2006,2,47,5,77250
2006,2,48,1,59731
2006,2,48,2,63353
2006,2,48,3,68250
2006,2,48,4,73050
2006,2,48,5,76236
2006,2,49,1,57609
2006,2,49,2,61321
2006,2,49,3,66110
2006,2,49,4,70896
2006,2,49,5,73068
2006,2,50,1,55231
2006,2,50,2,59195
2006,2,50,3,64631
2006,2,50,4,68247
2006,2,50,5,70776
2006,2,51,1,52815
2006,2,51,2,56747
2006,2,51,3,63161
2006,2,51,4,66904
2006,2,51,5,69201
2006,2,52,1,52185
2006,2,52,2,57037
2006,2,52,3,63941
2006,2,52,4,68060
2006,2,52,5,69292
2006,2,53,1,50551
2006,2,53,2,56017
2006,2,53,3,63362
2006,2,53,4,67881
2006,2,53,5,69118
2006,2,54,1,49499
2006,2,54,2,54783
2006,2,54,3,62602
2006,2,54,4,67229
2006,2,54,5,68447
2006,2,55,1,48723
2006,2,55,2,54950
2006,2,55,3,63481
2006,2,55,4,68605
2006,2,55,5,68840
2006,2,56,1,49620
2006,2,56,2,56623
2006,2,56,3,65116
2006,2,56,4,70697
2006,2,56,5,71903
2006,2,57,1,49908
2006,2,57,2,57392
2006,2,57,3,66996
2006,2,57,4,73838
2006,2,57,5,74633
2006,2,58,1,51419
2006,2,58,2,60291
2006,2,58,3,72267
2006,2,58,4,79789
2006,2,58,5,80457
2006,2,59,1,54096
2006,2,59,2,63816
2006,2,59,3,77565
2006,2,59,4,86202
2006,2,59,5,87148
2006,2,60,1,43773
2006,2,60,2,51122
2006,2,60,3,62278
2006,2,60,4,68507
2006,2,60,5,67818
2006,2,61,1,42195
2006,2,61,2,49999
2006,2,61,3,60792
2006,2,61,4,66999
2006,2,61,5,66590
2006,2,62,1,41669
2006,2,62,2,49146
2006,2,62,3,59749
2006,2,62,4,66411
2006,2,62,5,65924
2006,2,63,1,41063
2006,2,63,2,47126
2006,2,63,3,57112
2006,2,63,4,62243
2006,2,63,5,61089
2006,2,64,1,38571
2006,2,64,2,43451
2006,2,64,3,51761
2006,2,64,4,55574
2006,2,64,5,53236
2006,2,65,1,37079
2006,2,65,2,40838
2006,2,65,3,47192
2006,2,65,4,50428
2006,2,65,5,48386
2006,2,66,1,38990
2006,2,66,2,42995
2006,2,66,3,49581
2006,2,66,4,52716
2006,2,66,5,50810
2006,2,67,1,39198
2006,2,67,2,42699
2006,2,67,3,49500
2006,2,67,4,52727
2006,2,67,5,51263
2006,2,68,1,38642
2006,2,68,2,42636
2006,2,68,3,48436
2006,2,68,4,51764
2006,2,68,5,50295
2006,2,69,1,37838
2006,2,69,2,41278
2006,2,69,3,47077
2006,2,69,4,50216
2006,2,69,5,48561
2006,2,70,1,36728
2006,2,70,2,40357
2006,2,70,3,46104
2006,2,70,4,48082
2006,2,70,5,47146
2006,2,71,1,35797
2006,2,71,2,39080
2006,2,71,3,44622
2006,2,71,4,46640
2006,2,71,5,45538
2006,2,72,1,34459
2006,2,72,2,37401
2006,2,72,3,42824
2006,2,72,4,44456
2006,2,72,5,43371
2006,2,73,1,34018
2006,2,73,2,37430
2006,2,73,3,42520
2006,2,73,4,43920
2006,2,73,5,41870
2006,2,74,1,34383
2006,2,74,2,37890
2006,2,74,3,42514
2006,2,74,4,43484
2006,2,74,5,41878
2006,2,75,1,34377
2006,2,75,2,38135
2006,2,75,3,42333
2006,2,75,4,43128
2006,2,75,5,41576
2006,2,76,1,33485
2006,2,76,2,36945
2006,2,76,3,40947
2006,2,76,4,42430
2006,2,76,5,40008
2006,2,77,1,31372
2006,2,77,2,35614
2006,2,77,3,39119
2006,2,77,4,39805
2006,2,77,5,37972
2006,2,78,1,30186
2006,2,78,2,33624
2006,2,78,3,37133
2006,2,78,4,37795
2006,2,78,5,35799
2006,2,79,1,29703
2006,2,79,2,33039
2006,2,79,3,36162
2006,2,79,4,35874
2006,2,79,5,34272
2006,2,80,1,28633
2006,2,80,2,32133
2006,2,80,3,34920
2006,2,80,4,34795
2006,2,80,5,32385
2006,2,81,1,27431
2006,2,81,2,30761
2006,2,81,3,33271
2006,2,81,4,33136
2006,2,81,5,30391
2006,2,82,1,25968
2006,2,82,2,28993
2006,2,82,3,31739
2006,2,82,4,31696
2006,2,82,5,29310
2006,2,83,1,24224
2006,2,83,2,27676
2006,2,83,3,30875
2006,2,83,4,30263
2006,2,83,5,27839
2006,2,84,1,23997
2006,2,84,2,27321
2006,2,84,3,29396
2006,2,84,4,29241
2006,2,84,5,26587
2006,2,85,1,22322
2006,2,85,2,26514
2006,2,85,3,29659
2006,2,85,4,28615
2006,2,85,5,25663
2006,2,86,1,20107
2006,2,86,2,23801
2006,2,86,3,25925
2006,2,86,4,25087
2006,2,86,5,22051
2006,2,87,1,14569
2006,2,87,2,16895
2006,2,87,3,18732
2006,2,87,4,18312
2006,2,87,5,15922
2006,2,88,1,10525
2006,2,88,2,12329
2006,2,88,3,13974
2006,2,88,4,13410
2006,2,88,5,11924
2006,2,89,1,9824
2006,2,89,2,11835
2006,2,89,3,13866
2006,2,89,4,13300
2006,2,89,5,11862
2006,2,"90+",1,43747
2006,2,"90+",2,52844
2006,2,"90+",3,60626
2006,2,"90+",4,58857
2006,2,"90+",5,52187
2007,1,0,1,87554
2007,1,0,2,70348
2007,1,0,3,60188
2007,1,0,4,56023
2007,1,0,5,55265
2007,1,1,1,83937
2007,1,1,2,66491
2007,1,1,3,58167
2007,1,1,4,55184
2007,1,1,5,56059
2007,1,2,1,79564
2007,1,2,2,63436
2007,1,2,3,56754
2007,1,2,4,53934
2007,1,2,5,56921
2007,1,3,1,75737
2007,1,3,2,61368
2007,1,3,3,55615
2007,1,3,4,54575
2007,1,3,5,58403
2007,1,4,1,73203
2007,1,4,2,58184
2007,1,4,3,53598
2007,1,4,4,53101
2007,1,4,5,58155
2007,1,5,1,70066
2007,1,5,2,56715
2007,1,5,3,51874
2007,1,5,4,52453
2007,1,5,5,57389
2007,1,6,1,68818
2007,1,6,2,56652
2007,1,6,3,52894
2007,1,6,4,54060
2007,1,6,5,59224
2007,1,7,1,69568
2007,1,7,2,57835
2007,1,7,3,54801
2007,1,7,4,56576
2007,1,7,5,61437
2007,1,8,1,70086
2007,1,8,2,59782
2007,1,8,3,56837
2007,1,8,4,58499
2007,1,8,5,63548
2007,1,9,1,70898
2007,1,9,2,60173
2007,1,9,3,57856
2007,1,9,4,59512
2007,1,9,5,64650
2007,1,10,1,73044
2007,1,10,2,62172
2007,1,10,3,59990
2007,1,10,4,60949
2007,1,10,5,65733
2007,1,11,1,72477
2007,1,11,2,62251
2007,1,11,3,59668
2007,1,11,4,60822
2007,1,11,5,66569
2007,1,12,1,71072
2007,1,12,2,61634
2007,1,12,3,59617
2007,1,12,4,61621
2007,1,12,5,66629
2007,1,13,1,72301
2007,1,13,2,63005
2007,1,13,3,61859
2007,1,13,4,63185
2007,1,13,5,68952
2007,1,14,1,72154
2007,1,14,2,63639
2007,1,14,3,61211
2007,1,14,4,62893
2007,1,14,5,68753
2007,1,15,1,71828
2007,1,15,2,66265
2007,1,15,3,63390
2007,1,15,4,65335
2007,1,15,5,70042
2007,1,16,1,74300
2007,1,16,2,69123
2007,1,16,3,65846
2007,1,16,4,66297
2007,1,16,5,71144
2007,1,17,1,72572
2007,1,17,2,66889
2007,1,17,3,64836
2007,1,17,4,65145
2007,1,17,5,70316
2007,1,18,1,72950
2007,1,18,2,65704
2007,1,18,3,63770
2007,1,18,4,64029
2007,1,18,5,68955
2007,1,19,1,79221
2007,1,19,2,69746
2007,1,19,3,65149
2007,1,19,4,63661
2007,1,19,5,62350
2007,1,20,1,78873
2007,1,20,2,73167
2007,1,20,3,66925
2007,1,20,4,59951
2007,1,20,5,52266
2007,1,21,1,81692
2007,1,21,2,76965
2007,1,21,3,68699
2007,1,21,4,60146
2007,1,21,5,51826
2007,1,22,1,85499
2007,1,22,2,81426
2007,1,22,3,70177
2007,1,22,4,60851
2007,1,22,5,53377
2007,1,23,1,85163
2007,1,23,2,80578
2007,1,23,3,69358
2007,1,23,4,59544
2007,1,23,5,52652
2007,1,24,1,84351
2007,1,24,2,81137
2007,1,24,3,69602
2007,1,24,4,59279
2007,1,24,5,52236
2007,1,25,1,85260
2007,1,25,2,80919
2007,1,25,3,68800
2007,1,25,4,57721
2007,1,25,5,50633
2007,1,26,1,86519
2007,1,26,2,85034
2007,1,26,3,72060
2007,1,26,4,59960
2007,1,26,5,50387
2007,1,27,1,87082
2007,1,27,2,86215
2007,1,27,3,72967
2007,1,27,4,60437
2007,1,27,5,50938
2007,1,28,1,81588
2007,1,28,2,82857
2007,1,28,3,70428
2007,1,28,4,58569
2007,1,28,5,49261
2007,1,29,1,76688
2007,1,29,2,78304
2007,1,29,3,66725
2007,1,29,4,55783
2007,1,29,5,47443
2007,1,30,1,74856
2007,1,30,2,75303
2007,1,30,3,65157
2007,1,30,4,56043
2007,1,30,5,49616
2007,1,31,1,75626
2007,1,31,2,76099
2007,1,31,3,66581
2007,1,31,4,57361
2007,1,31,5,50998
2007,1,32,1,74555
2007,1,32,2,75946
2007,1,32,3,68036
2007,1,32,4,60379
2007,1,32,5,54852
2007,1,33,1,74292
2007,1,33,2,76482
2007,1,33,3,69345
2007,1,33,4,62863
2007,1,33,5,58524
2007,1,34,1,76453
2007,1,34,2,78576
2007,1,34,3,72969
2007,1,34,4,67138
2007,1,34,5,63629
2007,1,35,1,77781
2007,1,35,2,79546
