age,sex,qimd,year,pops
49,men,1 most deprived,2009,61781
50,men,1 most deprived,2009,60773
51,men,1 most deprived,2009,59162
52,men,1 most deprived,2009,56817
53,men,1 most deprived,2009,54085
54,men,1 most deprived,2009,51186
55,men,1 most deprived,2009,51429
56,men,1 most deprived,2009,50589
57,men,1 most deprived,2009,48913
58,men,1 most deprived,2009,47729
59,men,1 most deprived,2009,48039
60,men,1 most deprived,2009,48029
61,men,1 most deprived,2009,49680
62,men,1 most deprived,2009,51781
63,men,1 most deprived,2009,40583
64,men,1 most deprived,2009,38838
65,men,1 most deprived,2009,38251
66,men,1 most deprived,2009,36515
67,men,1 most deprived,2009,33914
68,men,1 most deprived,2009,32044
69,men,1 most deprived,2009,33510
70,men,1 most deprived,2009,32227
71,men,1 most deprived,2009,31850
72,men,1 most deprived,2009,30281
73,men,1 most deprived,2009,28775
74,men,1 most deprived,2009,26878
75,men,1 most deprived,2009,24779
76,men,1 most deprived,2009,23601
77,men,1 most deprived,2009,22891
78,men,1 most deprived,2009,21675
79,men,1 most deprived,2009,19976
80,men,1 most deprived,2009,17964
81,men,1 most deprived,2009,16262
82,men,1 most deprived,2009,15128
83,men,1 most deprived,2009,13905
84,men,1 most deprived,2009,12051
85,men,1 most deprived,2009,10325
86,men,1 most deprived,2009,8825
87,men,1 most deprived,2009,8054
88,men,1 most deprived,2009,6451
89,men,1 most deprived,2009,5388
90,men,1 most deprived,2009,3869.46874635981
91,men,1 most deprived,2009,2944.90015099386
92,men,1 most deprived,2009,2198.34199982632
93,men,1 most deprived,2009,1612.60659431526
94,men,1 most deprived,2009,1164.59021249638
95,men,1 most deprived,2009,829.264375041127
96,men,1 most deprived,2009,573.108293829228
97,men,1 most deprived,2009,368.780740195038
98,men,1 most deprived,2009,211.515290491008
99,men,1 most deprived,2009,103.51694524238
100,men,1 most deprived,2009,41.3838999109997
0,men,1 most deprived,2010,91332
1,men,1 most deprived,2010,89112
2,men,1 most deprived,2010,88350
3,men,1 most deprived,2010,84335
4,men,1 most deprived,2010,81472
5,men,1 most deprived,2010,76717
6,men,1 most deprived,2010,72917
7,men,1 most deprived,2010,71238
8,men,1 most deprived,2010,68243
9,men,1 most deprived,2010,67937
10,men,1 most deprived,2010,68770
11,men,1 most deprived,2010,69620
12,men,1 most deprived,2010,70354
13,men,1 most deprived,2010,72217
14,men,1 most deprived,2010,72628
15,men,1 most deprived,2010,70776
16,men,1 most deprived,2010,72665
17,men,1 most deprived,2010,73161
18,men,1 most deprived,2010,75032
19,men,1 most deprived,2010,83695
20,men,1 most deprived,2010,83096
21,men,1 most deprived,2010,82454
22,men,1 most deprived,2010,84866
23,men,1 most deprived,2010,84765
24,men,1 most deprived,2010,89033
25,men,1 most deprived,2010,93664
26,men,1 most deprived,2010,92284
27,men,1 most deprived,2010,91834
28,men,1 most deprived,2010,90431
29,men,1 most deprived,2010,91717
30,men,1 most deprived,2010,91240
31,men,1 most deprived,2010,85511
32,men,1 most deprived,2010,79438
33,men,1 most deprived,2010,76301
34,men,1 most deprived,2010,76208
35,men,1 most deprived,2010,74789
36,men,1 most deprived,2010,73595
37,men,1 most deprived,2010,75200
38,men,1 most deprived,2010,76735
39,men,1 most deprived,2010,76720
40,men,1 most deprived,2010,75827
41,men,1 most deprived,2010,75693
42,men,1 most deprived,2010,75195
43,men,1 most deprived,2010,74554
44,men,1 most deprived,2010,71185
45,men,1 most deprived,2010,71437
46,men,1 most deprived,2010,70815
47,men,1 most deprived,2010,68992
48,men,1 most deprived,2010,67359
49,men,1 most deprived,2010,63627
50,men,1 most deprived,2010,62357
51,men,1 most deprived,2010,60161
52,men,1 most deprived,2010,58680
53,men,1 most deprived,2010,56203
54,men,1 most deprived,2010,53595
55,men,1 most deprived,2010,51109
56,men,1 most deprived,2010,50810
57,men,1 most deprived,2010,50037
58,men,1 most deprived,2010,48347
59,men,1 most deprived,2010,47258
60,men,1 most deprived,2010,47689
61,men,1 most deprived,2010,47189
62,men,1 most deprived,2010,48892
63,men,1 most deprived,2010,51128
64,men,1 most deprived,2010,39766
65,men,1 most deprived,2010,38243
66,men,1 most deprived,2010,37408
67,men,1 most deprived,2010,35680
68,men,1 most deprived,2010,33031
69,men,1 most deprived,2010,30998
70,men,1 most deprived,2010,32208
71,men,1 most deprived,2010,31233
72,men,1 most deprived,2010,30612
73,men,1 most deprived,2010,28981
74,men,1 most deprived,2010,27449
75,men,1 most deprived,2010,25524
76,men,1 most deprived,2010,23490
77,men,1 most deprived,2010,22151
78,men,1 most deprived,2010,21472
79,men,1 most deprived,2010,20226
80,men,1 most deprived,2010,18666
81,men,1 most deprived,2010,16497
82,men,1 most deprived,2010,14658
83,men,1 most deprived,2010,13625
84,men,1 most deprived,2010,12476
85,men,1 most deprived,2010,10337
86,men,1 most deprived,2010,9087
87,men,1 most deprived,2010,7685
88,men,1 most deprived,2010,6882
89,men,1 most deprived,2010,5251
90,men,1 most deprived,2010,4083.89479082103
91,men,1 most deprived,2010,3149.33084954265
92,men,1 most deprived,2010,2373.48321063034
93,men,1 most deprived,2010,1747.4198994963
94,men,1 most deprived,2010,1256.23453610474
95,men,1 most deprived,2010,881.263818110013
96,men,1 most deprived,2010,593.950746623571
97,men,1 most deprived,2010,370.381544130138
98,men,1 most deprived,2010,205.431296440306
99,men,1 most deprived,2010,97.4240524825591
100,men,1 most deprived,2010,37.9762467330641
0,men,1 most deprived,2011,91119
1,men,1 most deprived,2011,89497
2,men,1 most deprived,2011,87746
3,men,1 most deprived,2011,86867
4,men,1 most deprived,2011,83139
5,men,1 most deprived,2011,80516
6,men,1 most deprived,2011,75469
7,men,1 most deprived,2011,71919
8,men,1 most deprived,2011,70345
9,men,1 most deprived,2011,67824
10,men,1 most deprived,2011,68001
11,men,1 most deprived,2011,68891
12,men,1 most deprived,2011,69797
13,men,1 most deprived,2011,70641
14,men,1 most deprived,2011,72612
15,men,1 most deprived,2011,73015
16,men,1 most deprived,2011,72001
17,men,1 most deprived,2011,74414
18,men,1 most deprived,2011,75302
19,men,1 most deprived,2011,79454
20,men,1 most deprived,2011,84285
21,men,1 most deprived,2011,84261
22,men,1 most deprived,2011,82798
23,men,1 most deprived,2011,84492
24,men,1 most deprived,2011,83325
25,men,1 most deprived,2011,87801
26,men,1 most deprived,2011,89749
27,men,1 most deprived,2011,87437
28,men,1 most deprived,2011,87119
29,men,1 most deprived,2011,86511
30,men,1 most deprived,2011,86579
31,men,1 most deprived,2011,86342
32,men,1 most deprived,2011,80818
33,men,1 most deprived,2011,75136
34,men,1 most deprived,2011,72652
35,men,1 most deprived,2011,72593
36,men,1 most deprived,2011,71694
37,men,1 most deprived,2011,70954
38,men,1 most deprived,2011,72973
39,men,1 most deprived,2011,74443
40,men,1 most deprived,2011,75251
41,men,1 most deprived,2011,73900
42,men,1 most deprived,2011,73944
43,men,1 most deprived,2011,73531
44,men,1 most deprived,2011,73185
45,men,1 most deprived,2011,71351
46,men,1 most deprived,2011,70960
47,men,1 most deprived,2011,70281
48,men,1 most deprived,2011,68766
49,men,1 most deprived,2011,67310
50,men,1 most deprived,2011,64374
51,men,1 most deprived,2011,61852
52,men,1 most deprived,2011,59837
53,men,1 most deprived,2011,58320
54,men,1 most deprived,2011,56120
55,men,1 most deprived,2011,53611
56,men,1 most deprived,2011,50865
57,men,1 most deprived,2011,50814
58,men,1 most deprived,2011,49758
59,men,1 most deprived,2011,48341
60,men,1 most deprived,2011,47387
61,men,1 most deprived,2011,47504
62,men,1 most deprived,2011,47042
63,men,1 most deprived,2011,48808
64,men,1 most deprived,2011,51349
65,men,1 most deprived,2011,39805
66,men,1 most deprived,2011,37639
67,men,1 most deprived,2011,37410
68,men,1 most deprived,2011,35351
69,men,1 most deprived,2011,32720
70,men,1 most deprived,2011,30323
71,men,1 most deprived,2011,31475
72,men,1 most deprived,2011,30540
73,men,1 most deprived,2011,29753
74,men,1 most deprived,2011,28187
75,men,1 most deprived,2011,26388
76,men,1 most deprived,2011,24777
77,men,1 most deprived,2011,22584
78,men,1 most deprived,2011,21166
79,men,1 most deprived,2011,20349
80,men,1 most deprived,2011,19092
81,men,1 most deprived,2011,17430
82,men,1 most deprived,2011,15322
83,men,1 most deprived,2011,13519
84,men,1 most deprived,2011,12442
85,men,1 most deprived,2011,11127
86,men,1 most deprived,2011,9361
87,men,1 most deprived,2011,8001
88,men,1 most deprived,2011,6734
89,men,1 most deprived,2011,5939
90,men,1 most deprived,2011,4317.20222470712
91,men,1 most deprived,2011,3380.46028824203
92,men,1 most deprived,2011,2577.00008940099
93,men,1 most deprived,2011,1906.9150863884
94,men,1 most deprived,2011,1365.6511616919
95,men,1 most deprived,2011,943.529000015967
96,men,1 most deprived,2011,619.341577188141
97,men,1 most deprived,2011,373.580415233602
98,men,1 most deprived,2011,199.985717100407
99,men,1 most deprived,2011,91.7607607580026
100,men,1 most deprived,2011,34.8530115657672
0,men,1 most deprived,2012,94403
1,men,1 most deprived,2012,90991
2,men,1 most deprived,2012,88872
3,men,1 most deprived,2012,87024
4,men,1 most deprived,2012,86724
5,men,1 most deprived,2012,82774
6,men,1 most deprived,2012,80145
7,men,1 most deprived,2012,75210
8,men,1 most deprived,2012,71878
9,men,1 most deprived,2012,69797
10,men,1 most deprived,2012,67458
11,men,1 most deprived,2012,67887
12,men,1 most deprived,2012,68641
13,men,1 most deprived,2012,70051
14,men,1 most deprived,2012,70585
15,men,1 most deprived,2012,72411
16,men,1 most deprived,2012,72468
17,men,1 most deprived,2012,71924
18,men,1 most deprived,2012,75140
19,men,1 most deprived,2012,78393
20,men,1 most deprived,2012,82290
21,men,1 most deprived,2012,85789
22,men,1 most deprived,2012,85563
23,men,1 most deprived,2012,84295
24,men,1 most deprived,2012,85332
25,men,1 most deprived,2012,85666
26,men,1 most deprived,2012,89214
27,men,1 most deprived,2012,90554
28,men,1 most deprived,2012,87528
29,men,1 most deprived,2012,86858
30,men,1 most deprived,2012,86656
31,men,1 most deprived,2012,86024
32,men,1 most deprived,2012,85706
33,men,1 most deprived,2012,79839
34,men,1 most deprived,2012,74043
35,men,1 most deprived,2012,71833
36,men,1 most deprived,2012,72157
37,men,1 most deprived,2012,71360
38,men,1 most deprived,2012,70470
39,men,1 most deprived,2012,71861
40,men,1 most deprived,2012,73075
41,men,1 most deprived,2012,74634
42,men,1 most deprived,2012,73557
43,men,1 most deprived,2012,73395
44,men,1 most deprived,2012,72902
45,men,1 most deprived,2012,72910
46,men,1 most deprived,2012,71731
47,men,1 most deprived,2012,70843
48,men,1 most deprived,2012,69907
49,men,1 most deprived,2012,67830
50,men,1 most deprived,2012,67115
51,men,1 most deprived,2012,64204
52,men,1 most deprived,2012,61682
53,men,1 most deprived,2012,59523
54,men,1 most deprived,2012,57893
55,men,1 most deprived,2012,56067
56,men,1 most deprived,2012,53423
57,men,1 most deprived,2012,50628
58,men,1 most deprived,2012,50212
59,men,1 most deprived,2012,48987
60,men,1 most deprived,2012,47858
61,men,1 most deprived,2012,46937
62,men,1 most deprived,2012,46678
63,men,1 most deprived,2012,46150
64,men,1 most deprived,2012,47657
65,men,1 most deprived,2012,50025
66,men,1 most deprived,2012,38830
67,men,1 most deprived,2012,36832
68,men,1 most deprived,2012,36278
69,men,1 most deprived,2012,34346
70,men,1 most deprived,2012,31858
71,men,1 most deprived,2012,29314
72,men,1 most deprived,2012,30209
73,men,1 most deprived,2012,29281
74,men,1 most deprived,2012,28624
75,men,1 most deprived,2012,26716
76,men,1 most deprived,2012,25102
77,men,1 most deprived,2012,23506
78,men,1 most deprived,2012,21049
79,men,1 most deprived,2012,19885
80,men,1 most deprived,2012,18784
81,men,1 most deprived,2012,17576
82,men,1 most deprived,2012,16051
83,men,1 most deprived,2012,13946
84,men,1 most deprived,2012,12119
85,men,1 most deprived,2012,11211
86,men,1 most deprived,2012,9542
87,men,1 most deprived,2012,8077
88,men,1 most deprived,2012,6835
89,men,1 most deprived,2012,5604
90,men,1 most deprived,2012,4560.1059458955
91,men,1 most deprived,2012,3624.24528078486
92,men,1 most deprived,2012,2793.3876197314
93,men,1 most deprived,2012,2076.48651820048
94,men,1 most deprived,2012,1480.5553034673
95,men,1 most deprived,2012,1006.82991915471
96,men,1 most deprived,2012,643.310526885653
97,men,1 most deprived,2012,375.232781176302
98,men,1 most deprived,2012,193.905288140777
99,men,1 most deprived,2012,86.1550023777437
100,men,1 most deprived,2012,31.942323727199
0,men,1 most deprived,2013,91980
1,men,1 most deprived,2013,94102
2,men,1 most deprived,2013,90546
3,men,1 most deprived,2013,88398
4,men,1 most deprived,2013,86574
5,men,1 most deprived,2013,86206
6,men,1 most deprived,2013,82442
7,men,1 most deprived,2013,79792
8,men,1 most deprived,2013,74894
9,men,1 most deprived,2013,71670
10,men,1 most deprived,2013,69792
11,men,1 most deprived,2013,67388
12,men,1 most deprived,2013,67843
13,men,1 most deprived,2013,68780
14,men,1 most deprived,2013,70086
15,men,1 most deprived,2013,70349
16,men,1 most deprived,2013,72582
17,men,1 most deprived,2013,72856
18,men,1 most deprived,2013,72208
19,men,1 most deprived,2013,76441
20,men,1 most deprived,2013,79660
21,men,1 most deprived,2013,83009
22,men,1 most deprived,2013,87055
23,men,1 most deprived,2013,86682
24,men,1 most deprived,2013,85180
25,men,1 most deprived,2013,87242
26,men,1 most deprived,2013,86501
27,men,1 most deprived,2013,89725
28,men,1 most deprived,2013,90808
29,men,1 most deprived,2013,87586
30,men,1 most deprived,2013,87862
31,men,1 most deprived,2013,86115
32,men,1 most deprived,2013,85348
33,men,1 most deprived,2013,84946
34,men,1 most deprived,2013,79187
35,men,1 most deprived,2013,73728
36,men,1 most deprived,2013,71052
37,men,1 most deprived,2013,71597
38,men,1 most deprived,2013,70912
39,men,1 most deprived,2013,69922
40,men,1 most deprived,2013,71474
41,men,1 most deprived,2013,72720
42,men,1 most deprived,2013,74135
43,men,1 most deprived,2013,72964
44,men,1 most deprived,2013,72908
45,men,1 most deprived,2013,72960
46,men,1 most deprived,2013,72523
47,men,1 most deprived,2013,71355
48,men,1 most deprived,2013,70362
49,men,1 most deprived,2013,69470
50,men,1 most deprived,2013,67960
51,men,1 most deprived,2013,66668
52,men,1 most deprived,2013,63806
53,men,1 most deprived,2013,61273
54,men,1 most deprived,2013,59087
55,men,1 most deprived,2013,58041
56,men,1 most deprived,2013,55682
57,men,1 most deprived,2013,53013
58,men,1 most deprived,2013,50032
59,men,1 most deprived,2013,49611
60,men,1 most deprived,2013,48801
61,men,1 most deprived,2013,47040
62,men,1 most deprived,2013,46082
63,men,1 most deprived,2013,45867
64,men,1 most deprived,2013,45192
65,men,1 most deprived,2013,46956
66,men,1 most deprived,2013,48833
67,men,1 most deprived,2013,37868
68,men,1 most deprived,2013,35789
69,men,1 most deprived,2013,35202
70,men,1 most deprived,2013,33400
71,men,1 most deprived,2013,30718
72,men,1 most deprived,2013,28225
73,men,1 most deprived,2013,29021
