year,sex,qimd,agegroup,deaths,agegrp,C18,C19,C20,C33,C34,C50,E11,F00_03,I20_25,I48,I60_69,J40_47,N390,pops
2010,women,4,01-04,22,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,219116
2010,women,4,05-09,21,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,263019
2010,women,4,10-14,15,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,287896
2010,women,4,15-19,57,15-19,0,0,0,0,0,0,0,0,1,0,0,0,0,308574
2010,women,4,20-24,55,20-24,0,0,0,0,0,0,0,0,1,0,1,0,0,290280
2010,women,4,25-29,76,25-29,1,0,0,0,1,0,0,0,3,0,0,0,0,290224
2010,women,4,30-34,107,30-34,2,2,0,0,1,8,0,0,4,0,2,2,0,302932
2010,women,4,35-39,207,35-39,0,0,3,0,7,29,0,0,3,0,6,0,0,355529
2010,women,4,40-44,326,40-44,9,2,2,0,6,68,0,0,8,0,4,1,1,403057
2010,women,4,45-49,479,45-49,14,2,5,0,17,98,0,0,15,0,23,3,1,409166
2010,women,4,50-54,753,50-54,24,4,5,0,56,143,1,1,24,0,36,7,4,360290
2010,women,4,55-59,1144,55-59,27,5,9,0,132,143,1,3,59,3,45,28,1,336276
2010,women,4,60-64,1877,60-64,48,8,16,0,208,208,2,4,103,4,56,91,7,373652
2010,women,4,65-69,2431,65-69,70,18,20,0,275,196,3,16,178,6,129,119,17,295203
2010,women,4,70-74,3435,70-74,101,17,23,0,322,242,10,50,344,11,217,188,34,244663
2010,women,4,75-79,5381,75-79,141,11,44,0,360,273,21,161,621,37,506,320,73,203531
2010,women,4,80-84,8243,80-84,175,28,42,1,366,290,43,407,1079,92,976,422,148,162030
2010,women,4,85-89,11028,85-89,156,25,69,0,285,274,42,794,1486,166,1588,405,266,112854
2010,women,4,90+,13415,90+,120,13,38,0,107,229,77,1195,1556,239,1873,265,365,63495
2010,women,5 least deprived,<1,136,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,51589
2010,women,5 least deprived,01-04,30,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,223994
2010,women,5 least deprived,05-09,18,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,284697
2010,women,5 least deprived,10-14,27,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,313123
2010,women,5 least deprived,15-19,49,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,320488
2010,women,5 least deprived,20-24,40,20-24,0,0,0,0,0,0,0,0,0,0,1,0,0,245704
2010,women,5 least deprived,25-29,60,25-29,2,1,0,0,0,1,0,0,1,0,1,0,0,240167
2010,women,5 least deprived,30-34,72,30-34,2,1,0,0,2,9,0,0,1,0,1,0,0,275895
2010,women,5 least deprived,35-39,182,35-39,3,0,0,0,3,43,0,0,6,0,7,0,1,361758
2010,women,5 least deprived,40-44,289,40-44,4,3,1,0,5,69,0,0,6,0,9,0,0,421889
2010,women,5 least deprived,45-49,462,45-49,10,5,5,0,26,105,0,0,26,1,13,1,3,430881
2010,women,5 least deprived,50-54,656,50-54,20,3,9,0,46,127,1,0,17,0,26,6,1,370009
2010,women,5 least deprived,55-59,993,55-59,26,5,5,1,118,174,1,2,36,2,37,20,1,338044
2010,women,5 least deprived,60-64,1574,60-64,53,18,14,0,166,208,0,7,84,1,64,40,3,374281
2010,women,5 least deprived,65-69,2071,65-69,71,10,15,0,226,207,0,9,141,1,96,95,7,288571
2010,women,5 least deprived,70-74,2884,70-74,91,19,25,0,279,219,5,49,248,9,180,139,23,239545
2010,women,5 least deprived,75-79,4490,75-79,106,21,41,0,288,222,11,109,505,35,436,244,56,199836
2010,women,5 least deprived,80-84,7123,80-84,147,20,45,0,317,260,24,324,881,82,871,348,128,156249
2010,women,5 least deprived,85-89,9510,85-89,167,18,43,0,257,210,46,672,1275,140,1395,370,214,103993
2010,women,5 least deprived,90+,11324,90+,75,10,46,0,100,198,60,999,1322,198,1607,212,303,57038
2011,men,1 most deprived,<1,639,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,91119
2011,men,1 most deprived,01-04,96,01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,347249
2011,men,1 most deprived,05-09,55,05-09,0,0,0,0,1,0,0,0,0,0,0,0,0,366073
2011,men,1 most deprived,10-14,45,10-14,0,0,0,0,0,0,0,0,1,0,0,1,0,349942
2011,men,1 most deprived,15-19,133,15-19,0,0,0,0,0,0,0,0,1,0,3,0,0,374186
2011,men,1 most deprived,20-24,296,20-24,3,0,0,0,1,0,0,0,2,0,1,0,0,419161
2011,men,1 most deprived,25-29,377,25-29,1,0,0,0,1,0,0,0,6,0,5,1,0,438617
2011,men,1 most deprived,30-34,489,30-34,4,0,1,0,3,0,0,0,19,0,7,1,1,401527
2011,men,1 most deprived,35-39,688,35-39,5,1,1,0,10,1,0,0,61,0,20,4,0,362657
2011,men,1 most deprived,40-44,1168,40-44,7,4,0,0,27,0,0,1,124,1,41,14,0,369811
2011,men,1 most deprived,45-49,1518,45-49,19,4,9,0,64,0,2,0,238,0,50,22,3,348668
2011,men,1 most deprived,50-54,1970,50-54,17,5,14,0,141,0,2,2,377,2,70,61,2,300503
2011,men,1 most deprived,55-59,2601,55-59,30,19,25,1,291,0,6,9,525,1,118,118,5,253389
2011,men,1 most deprived,60-64,3804,60-64,67,16,41,0,491,2,4,13,708,4,140,293,13,242090
2011,men,1 most deprived,65-69,4546,65-69,84,25,47,0,647,2,11,43,858,12,218,389,7,182925
2011,men,1 most deprived,70-74,5788,70-74,114,29,69,0,750,2,19,101,1027,17,323,546,36,150278
2011,men,1 most deprived,75-79,6584,75-79,136,30,70,0,650,2,29,243,1185,47,386,650,39,115264
2011,men,1 most deprived,80-84,6931,80-84,118,18,50,0,508,1,38,392,1150,46,509,644,53,77805
2011,men,1 most deprived,85-89,6016,85-89,96,20,44,1,330,0,49,507,960,55,468,455,86,41162
2011,men,1 most deprived,90+,3717,90+,33,11,17,0,100,0,22,370,465,47,292,248,60,15880
2011,men,2,<1,434,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,77944
2011,men,2,01-04,44,01-04,0,0,0,0,0,0,0,0,1,0,1,1,0,288878
2011,men,2,05-09,29,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,305560
2011,men,2,10-14,24,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,304082
2011,men,2,15-19,102,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,344870
2011,men,2,20-24,220,20-24,1,0,0,0,0,0,0,0,1,0,2,1,0,442852
2011,men,2,25-29,250,25-29,2,0,0,0,0,0,0,0,7,0,3,0,0,458364
2011,men,2,30-34,331,30-34,3,3,2,0,2,0,0,0,11,1,9,0,1,425303
2011,men,2,35-39,484,35-39,3,0,4,0,4,0,0,0,39,0,8,2,0,378022
2011,men,2,40-44,756,40-44,9,1,1,0,12,0,0,0,97,0,18,5,0,384053
2011,men,2,45-49,1114,45-49,12,0,6,0,49,0,1,0,164,0,42,18,0,370946
2011,men,2,50-54,1489,50-54,20,4,13,0,121,0,0,1,275,0,59,39,2,320221
2011,men,2,55-59,2050,55-59,39,18,19,0,218,1,3,6,400,3,73,61,4,275303
2011,men,2,60-64,3195,60-64,56,15,35,0,370,2,10,15,607,5,112,186,9,276706
2011,men,2,65-69,3766,65-69,80,17,44,0,459,1,12,32,680,5,150,263,13,217352
2011,men,2,70-74,5040,70-74,110,28,42,0,607,3,15,85,871,17,259,399,24,171722
2011,men,2,75-79,6260,75-79,141,35,56,0,582,1,30,200,1083,40,435,496,44,134467
2011,men,2,80-84,7672,80-84,125,22,63,0,570,2,45,442,1264,42,560,603,82,93401
2011,men,2,85-89,6751,85-89,72,11,55,0,315,1,37,552,1116,66,544,485,66,49922
2011,men,2,90+,4522,90+,51,7,26,0,110,0,28,443,659,49,366,229,80,20134
2011,men,3,<1,300,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,65786
2011,men,3,01-04,56,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,251582
2011,men,3,05-09,28,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,280881
2011,men,3,10-14,27,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,294491
2011,men,3,15-19,86,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,320323
2011,men,3,20-24,142,20-24,0,1,0,0,0,0,0,0,1,0,3,0,0,359448
2011,men,3,25-29,185,25-29,0,0,0,0,0,0,0,0,4,0,2,1,0,372918
2011,men,3,30-34,232,30-34,1,0,1,0,2,0,0,0,13,0,5,0,0,364508
2011,men,3,35-39,351,35-39,4,1,0,0,8,0,0,0,28,0,11,3,0,354821
2011,men,3,40-44,566,40-44,6,2,4,0,12,0,0,0,62,0,19,2,0,385023
2011,men,3,45-49,768,45-49,16,4,8,0,39,0,0,2,109,0,31,8,0,388970
2011,men,3,50-54,1151,50-54,22,4,15,0,75,1,2,3,192,1,44,16,1,345818
2011,men,3,55-59,1739,55-59,37,10,23,0,166,0,1,9,316,1,58,45,5,306567
2011,men,3,60-64,2872,60-64,61,21,48,0,324,3,1,16,502,3,95,131,5,327823
2011,men,3,65-69,3706,65-69,112,28,50,0,443,2,10,26,581,7,141,185,17,266061
2011,men,3,70-74,4909,70-74,136,31,61,1,542,1,16,80,864,20,271,287,23,205444
2011,men,3,75-79,6479,75-79,142,33,57,0,564,4,30,233,1077,36,382,383,41,161202
2011,men,3,80-84,8137,80-84,157,24,62,0,501,2,41,460,1299,47,644,563,71,111323
2011,men,3,85-89,7669,85-89,131,14,57,0,340,4,33,602,1232,83,634,487,96,59445
2011,men,3,90+,5771,90+,62,8,35,0,124,0,36,538,794,64,528,282,98,24564
2011,men,4,<1,206,<1,0,0,0,0,0,0,0,0,2,0,0,0,0,58844
2011,men,4,01-04,32,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,235112
2011,men,4,05-09,18,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,279458
2011,men,4,10-14,30,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,299246
2011,men,4,15-19,91,15-19,1,0,0,0,0,0,0,0,0,0,2,1,0,324163
2011,men,4,20-24,123,20-24,0,0,0,0,1,0,0,0,1,0,0,0,0,319170
2011,men,4,25-29,147,25-29,3,0,0,0,0,0,0,0,0,0,0,0,0,311277
2011,men,4,30-34,176,30-34,1,1,2,0,1,0,0,0,7,0,3,0,0,314446
2011,men,4,35-39,284,35-39,1,0,2,0,5,0,1,0,23,0,6,0,0,337694
2011,men,4,40-44,460,40-44,5,1,3,0,15,1,1,0,54,0,9,2,2,389493
2011,men,4,45-49,703,45-49,19,4,6,0,26,0,1,1,106,1,30,5,0,401715
2011,men,4,50-54,1011,50-54,21,8,12,0,70,0,2,2,169,2,38,12,2,359818
2011,men,4,55-59,1444,55-59,30,12,30,0,128,1,1,5,225,2,52,37,2,321121
2011,men,4,60-64,2607,60-64,78,13,37,0,270,1,4,11,484,3,92,87,3,349700
2011,men,4,65-69,3506,65-69,107,23,40,0,372,0,7,20,623,6,134,141,8,285677
2011,men,4,70-74,4668,70-74,131,32,60,0,477,0,19,73,763,20,225,275,18,217438
2011,men,4,75-79,6294,75-79,154,33,54,0,550,2,20,213,1023,36,396,338,32,172273
2011,men,4,80-84,7870,80-84,145,34,69,1,466,3,23,426,1250,52,589,488,69,118312
2011,men,4,85-89,7613,85-89,139,23,61,0,319,0,27,565,1248,82,665,431,91,62639
2011,men,4,90+,5783,90+,64,4,21,0,124,1,29,527,846,80,506,257,101,25481
2011,men,5 least deprived,<1,165,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,54199
2011,men,5 least deprived,01-04,29,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,233005
2011,men,5 least deprived,05-09,18,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,298527
2011,men,5 least deprived,10-14,23,10-14,0,0,0,0,0,0,0,0,0,0,1,0,0,322505
2011,men,5 least deprived,15-19,89,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,337519
2011,men,5 least deprived,20-24,102,20-24,0,0,0,0,0,0,0,0,1,0,2,0,0,274917
2011,men,5 least deprived,25-29,114,25-29,0,0,0,0,1,0,0,0,2,0,1,0,0,244748
2011,men,5 least deprived,30-34,130,30-34,2,1,0,0,0,0,0,0,6,0,2,0,0,259498
2011,men,5 least deprived,35-39,220,35-39,0,0,4,0,7,0,0,0,20,1,5,0,0,322463
2011,men,5 least deprived,40-44,325,40-44,5,1,6,0,4,0,0,0,22,0,5,1,0,393538
2011,men,5 least deprived,45-49,554,45-49,8,5,11,0,19,0,0,1,88,0,14,6,0,415801
2011,men,5 least deprived,50-54,805,50-54,16,4,18,0,42,0,1,2,149,1,26,7,0,372628
2011,men,5 least deprived,55-59,1243,55-59,43,8,18,0,114,0,3,8,197,1,42,20,1,328404
2011,men,5 least deprived,60-64,2185,60-64,63,16,36,0,215,1,3,8,370,3,63,52,3,355679
2011,men,5 least deprived,65-69,2956,65-69,81,22,46,0,323,2,6,26,417,2,111,87,7,290598
2011,men,5 least deprived,70-74,3993,70-74,126,34,51,0,378,3,8,66,681,19,189,165,9,218696
2011,men,5 least deprived,75-79,5615,75-79,161,29,64,0,416,3,19,158,944,25,348,262,36,177921
2011,men,5 least deprived,80-84,7446,80-84,166,38,82,0,413,5,37,391,1276,64,522,389,61,123351
2011,men,5 least deprived,85-89,7192,85-89,123,24,44,0,250,3,27,531,1182,74,613,400,75,64938
2011,men,5 least deprived,90+,5630,90+,55,12,25,0,130,0,34,511,758,86,557,226,99,25744
2011,women,1 most deprived,<1,428,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,87092
2011,women,1 most deprived,01-04,74,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,330388
2011,women,1 most deprived,05-09,32,05-09,0,0,0,0,0,0,0,0,0,0,3,0,0,349282
2011,women,1 most deprived,10-14,20,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,336642
2011,women,1 most deprived,15-19,64,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,362178
2011,women,1 most deprived,20-24,128,20-24,1,0,0,0,0,1,0,0,2,0,3,0,0,441831
2011,women,1 most deprived,25-29,194,25-29,0,1,0,0,1,4,0,0,5,0,5,1,0,462556
2011,women,1 most deprived,30-34,285,30-34,3,0,0,0,3,14,0,0,2,0,4,1,0,399802
2011,women,1 most deprived,35-39,358,35-39,0,2,0,0,8,28,0,0,9,0,22,4,0,357842
2011,women,1 most deprived,40-44,625,40-44,6,3,4,0,19,64,2,1,31,0,29,7,0,371032
2011,women,1 most deprived,45-49,930,45-49,6,4,7,0,53,101,0,0,52,0,45,19,2,353177
2011,women,1 most deprived,50-54,1223,50-54,16,6,5,0,148,105,1,2,110,1,61,45,3,301877
2011,women,1 most deprived,55-59,1532,55-59,24,13,15,1,198,117,5,6,137,0,51,92,6,251916
2011,women,1 most deprived,60-64,2407,60-64,46,8,20,0,389,139,5,9,215,0,104,210,12,242124
2011,women,1 most deprived,65-69,2861,65-69,48,20,25,0,475,130,8,29,315,3,133,303,24,192294
2011,women,1 most deprived,70-74,4183,70-74,84,11,27,0,533,153,20,91,508,16,229,468,35,171153
2011,women,1 most deprived,75-79,5812,75-79,116,13,25,0,520,193,28,286,741,44,463,592,68,148373
2011,women,1 most deprived,80-84,7964,80-84,129,23,35,0,547,188,41,650,1061,106,757,678,96,121045
2011,women,1 most deprived,85-89,9032,85-89,126,19,34,0,336,190,57,1096,1102,129,826,602,137,81403
2011,women,1 most deprived,90+,9717,90+,81,9,31,1,142,153,53,1533,1043,170,890,342,190,47535
2011,women,2,<1,321,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,74264
2011,women,2,01-04,44,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,276776
2011,women,2,05-09,12,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,292079
2011,women,2,10-14,25,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,290655
2011,women,2,15-19,58,15-19,0,0,0,0,0,0,0,0,0,0,2,0,0,334373
2011,women,2,20-24,101,20-24,0,0,0,0,0,0,0,0,0,0,0,1,0,442749
2011,women,2,25-29,113,25-29,1,0,1,0,1,2,0,0,1,0,1,0,0,455696
2011,women,2,30-34,180,30-34,2,3,1,0,2,15,0,0,3,0,5,0,1,408144
2011,women,2,35-39,255,35-39,2,0,0,0,1,41,0,0,2,0,6,0,0,365545
2011,women,2,40-44,482,40-44,5,0,4,0,10,65,0,0,16,0,18,4,0,381010
2011,women,2,45-49,694,45-49,10,3,0,0,45,100,0,1,36,0,28,5,3,371456
2011,women,2,50-54,987,50-54,23,3,4,1,97,113,0,4,44,0,43,20,1,323328
2011,women,2,55-59,1314,55-59,13,6,11,0,165,137,2,4,91,2,46,67,5,279768
2011,women,2,60-64,2108,60-64,38,10,7,0,312,168,7,14,171,2,78,149,4,285875
2011,women,2,65-69,2714,65-69,61,10,21,0,441,161,7,31,255,6,136,231,9,230359
2011,women,2,70-74,3644,70-74,96,21,28,0,415,164,16,88,418,20,233,329,28,193346
2011,women,2,75-79,5382,75-79,128,19,41,0,423,207,27,286,676,37,390,436,42,168051
2011,women,2,80-84,7850,80-84,141,14,41,0,418,220,31,686,992,89,730,587,93,138826
2011,women,2,85-89,9570,85-89,143,15,55,0,304,226,46,1130,1216,152,967,496,151,95932
2011,women,2,90+,11382,90+,113,14,35,0,136,198,63,1624,1218,224,1183,307,218,57619
2011,women,3,<1,217,<1,0,0,0,0,0,0,0,0,0,0,0,0,1,62691
2011,women,3,01-04,37,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,240412
2011,women,3,05-09,19,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,268887
2011,women,3,10-14,31,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,280334
2011,women,3,15-19,45,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,305555
2011,women,3,20-24,70,20-24,0,0,0,0,0,1,0,0,1,0,3,0,0,347623
2011,women,3,25-29,81,25-29,0,0,1,0,0,3,0,0,1,0,0,0,0,369691
2011,women,3,30-34,128,30-34,5,1,1,0,0,13,0,0,0,0,3,0,0,358532
2011,women,3,35-39,218,35-39,4,1,1,0,2,32,0,0,13,0,5,2,0,352724
2011,women,3,40-44,372,40-44,2,2,6,0,13,51,2,0,18,0,13,0,1,390854
2011,women,3,45-49,577,45-49,15,2,5,0,34,108,0,0,22,1,26,5,3,395335
2011,women,3,50-54,802,50-54,23,6,8,0,52,132,1,3,34,0,34,17,3,351247
2011,women,3,55-59,1235,55-59,24,8,11,0,125,145,0,3,73,3,51,45,2,317484
2011,women,3,60-64,1977,60-64,52,12,22,1,228,197,0,15,143,1,64,121,7,340573
2011,women,3,65-69,2599,65-69,61,13,25,0,343,210,2,24,209,4,126,174,12,281195
2011,women,3,70-74,3566,70-74,78,28,31,0,410,197,17,74,335,19,212,234,29,225567
2011,women,3,75-79,5318,75-79,110,18,29,0,390,234,31,272,639,41,426,367,54,193708
2011,women,3,80-84,8216,80-84,170,26,55,0,377,276,38,690,1048,110,810,482,94,157377
2011,women,3,85-89,10433,85-89,132,23,44,0,301,256,52,1284,1266,169,1133,514,170,108163
2011,women,3,90+,13525,90+,132,10,33,0,154,251,59,1955,1472,244,1460,307,252,66488
2011,women,4,<1,142,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,56128
2011,women,4,01-04,37,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,224559
2011,women,4,05-09,16,05-09,0,0,0,0,0,0,0,0,0,0,1,0,0,266446
2011,women,4,10-14,17,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,283758
2011,women,4,15-19,43,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,303301
2011,women,4,20-24,58,20-24,0,0,0,0,0,0,0,0,1,0,1,1,1,300264
2011,women,4,25-29,81,25-29,2,0,1,0,0,1,1,0,0,0,1,0,0,305697
2011,women,4,30-34,97,30-34,4,1,0,0,3,5,0,0,2,0,4,0,0,320697
2011,women,4,35-39,177,35-39,3,0,2,0,1,32,0,0,0,0,5,1,1,346933
2011,women,4,40-44,315,40-44,4,2,1,0,9,52,0,0,8,0,8,3,1,401178
2011,women,4,45-49,488,45-49,9,5,8,0,22,113,0,2,17,0,16,2,0,412252
2011,women,4,50-54,713,50-54,18,2,7,1,38,157,0,1,27,0,36,12,0,366798
2011,women,4,55-59,1059,55-59,27,7,17,0,109,184,0,9,58,0,50,21,0,331518
2011,women,4,60-64,1907,60-64,49,8,20,1,233,240,3,11,117,2,58,77,8,366611
2011,women,4,65-69,2456,65-69,78,27,25,0,311,211,5,26,179,3,115,122,8,302650
2011,women,4,70-74,3271,70-74,84,20,18,0,337,207,12,68,296,20,205,173,30,238554
2011,women,4,75-79,4975,75-79,103,17,38,0,301,252,16,234,546,44,467,306,43,201846
2011,women,4,80-84,7925,80-84,155,22,34,0,384,253,44,644,946,91,775,402,96,161578
2011,women,4,85-89,10207,85-89,179,26,49,0,267,250,41,1164,1245,159,1208,431,139,109183
2011,women,4,90+,13480,90+,135,14,39,0,137,232,61,1840,1448,265,1496,297,262,67704
2011,women,5 least deprived,<1,134,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,51035
2011,women,5 least deprived,01-04,23,01-04,0,0,0,0,0,0,0,0,0,0,1,0,0,221683
2011,women,5 least deprived,05-09,12,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,282942
2011,women,5 least deprived,10-14,18,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,305756
2011,women,5 least deprived,15-19,32,15-19,0,0,0,0,0,0,0,0,0,0,1,0,0,317802
2011,women,5 least deprived,20-24,40,20-24,0,0,1,0,0,0,0,0,0,0,1,0,0,248246
2011,women,5 least deprived,25-29,64,25-29,1,1,0,0,0,2,0,0,0,0,0,0,0,237663
2011,women,5 least deprived,30-34,81,30-34,2,0,0,0,0,7,0,0,0,0,2,0,0,276693
2011,women,5 least deprived,35-39,125,35-39,3,1,0,0,3,20,0,0,2,0,6,0,0,343671
2011,women,5 least deprived,40-44,253,40-44,8,1,0,0,8,42,0,0,6,0,10,1,0,415491
2011,women,5 least deprived,45-49,442,45-49,10,3,4,1,22,92,0,0,19,0,15,0,1,433756
2011,women,5 least deprived,50-54,664,50-54,18,4,8,0,44,141,0,4,26,0,17,6,2,380341
2011,women,5 least deprived,55-59,899,55-59,26,6,12,0,84,142,0,2,37,2,33,10,2,338031
2011,women,5 least deprived,60-64,1588,60-64,54,8,13,1,166,220,1,10,77,1,64,44,3,375110
2011,women,5 least deprived,65-69,2147,65-69,72,15,23,0,222,228,3,25,130,3,89,98,6,308509
2011,women,5 least deprived,70-74,2781,70-74,75,15,19,0,241,194,6,55,254,13,155,162,21,242353
2011,women,5 least deprived,75-79,4434,75-79,121,26,39,1,290,221,13,194,480,36,374,218,23,205226
2011,women,5 least deprived,80-84,6932,80-84,166,17,50,0,280,246,28,547,802,88,696,360,78,162829
2011,women,5 least deprived,85-89,9217,85-89,153,25,44,1,244,234,41,1065,1118,151,1034,358,134,106117
2011,women,5 least deprived,90+,11873,90+,119,17,41,0,126,220,64,1601,1248,246,1444,270,231,63265
2012,men,1 most deprived,<1,619,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,94403
2012,men,1 most deprived,01-04,81,01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,353611
2012,men,1 most deprived,05-09,38,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,379804
2012,men,1 most deprived,10-14,44,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,344622
2012,men,1 most deprived,15-19,148,15-19,0,0,0,0,0,0,0,0,1,0,0,1,0,370336
2012,men,1 most deprived,20-24,265,20-24,1,0,0,0,0,0,0,0,4,0,1,0,0,423269
2012,men,1 most deprived,25-29,341,25-29,0,1,0,0,0,0,0,0,10,0,6,0,0,439820
2012,men,1 most deprived,30-34,467,30-34,1,1,1,0,3,0,2,0,20,0,6,1,0,412268
2012,men,1 most deprived,35-39,647,35-39,4,2,3,0,9,0,0,0,54,0,10,1,0,357681
2012,men,1 most deprived,40-44,1122,40-44,10,2,2,0,29,0,2,1,135,0,38,16,2,367563
2012,men,1 most deprived,45-49,1523,45-49,20,3,11,0,69,1,0,0,206,0,57,27,3,353221
2012,men,1 most deprived,50-54,1945,50-54,24,7,23,1,130,0,5,3,367,1,71,50,0,310417
2012,men,1 most deprived,55-59,2516,55-59,37,7,34,1,289,0,5,3,508,3,74,121,4,259317
2012,men,1 most deprived,60-64,3747,60-64,75,27,36,0,464,1,12,13,747,5,116,289,9,235280
2012,men,1 most deprived,65-69,4708,65-69,88,30,55,0,614,0,11,38,918,10,189,420,14,196311
2012,men,1 most deprived,70-74,5478,70-74,95,31,59,0,722,0,22,117,992,19,272,539,27,149286
2012,men,1 most deprived,75-79,6648,75-79,126,27,61,2,703,3,29,270,1151,33,413,591,35,116258
2012,men,1 most deprived,80-84,7252,80-84,109,25,62,1,542,2,49,468,1178,61,490,679,79,78476
2012,men,1 most deprived,85-89,6188,85-89,78,17,37,0,332,2,33,576,943,63,452,516,63,41269
2012,men,1 most deprived,90+,4225,90+,57,4,13,0,114,1,20,457,565,53,324,269,75,17148
2012,men,2,<1,374,<1,0,0,0,0,0,0,0,0,0,0,0,0,0,80995
2012,men,2,01-04,48,01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,296498
2012,men,2,05-09,34,05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,317696
2012,men,2,10-14,33,10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,299131
2012,men,2,15-19,103,15-19,0,0,0,0,1,0,0,0,0,0,0,1,0,342382
2012,men,2,20-24,180,20-24,0,0,0,0,0,0,0,0,1,0,2,0,0,445535
2012,men,2,25-29,255,25-29,0,0,0,0,0,0,0,0,7,0,5,0,0,458947
2012,men,2,30-34,323,30-34,1,1,1,0,2,0,0,0,9,0,11,0,0,437041
2012,men,2,35-39,416,35-39,4,0,1,0,5,1,0,0,23,0,12,2,0,371885
2012,men,2,40-44,731,40-44,8,4,5,0,17,0,0,0,73,0,23,3,1,382316
2012,men,2,45-49,1091,45-49,9,9,10,0,45,0,0,1,162,0,29,14,1,374691
2012,men,2,50-54,1396,50-54,28,4,17,1,110,0,2,2,228,2,41,29,3,330949
2012,men,2,55-59,1971,55-59,34,21,29,0,205,1,6,2,365,4,74,60,4,280791
2012,men,2,60-64,2946,60-64,47,23,46,0,339,0,2,12,526,2,99,180,10,265936
2012,men,2,65-69,4103,65-69,91,24,46,0,514,1,11,32,728,10,143,312,16,236367
2012,men,2,70-74,5095,70-74,105,32,48,0,577,2,27,102,869,13,255,434,26,172390
2012,men,2,75-79,6342,75-79,127,31,64,0,595,2,28,245,1034,26,375,532,38,136712
2012,men,2,80-84,7607,80-84,138,26,62,0,469,0,31,511,1209,60,525,599,66,94924
2012,men,2,85-89,6842,85-89,109,19,44,0,333,3,32,606,1074,61,534,538,88,50839
2012,men,2,90+,5204,90+,65,12,31,0,124,0,15,566,711,87,410,281,85,21728
2012,men,3,<1,274,<1,0,0,0,0,0,0,0,0,0,0,1,0,0,66900
2012,men,3,01-04,56,01-04,0,0,0,0,0,0,0,0,1,0,2,0,0,257305
2012,men,3,05-09,29,05-09,0,0,0,0,0,0,0,0,0,0,2,0,0,290292
2012,men,3,10-14,28,10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,287821
2012,men,3,15-19,93,15-19,0,0,0,0,0,0,0,0,1,0,2,0,0,318724
2012,men,3,20-24,161,20-24,1,0,0,0,0,0,0,0,5,0,2,0,0,363173
2012,men,3,25-29,180,25-29,1,0,0,0,0,0,0,0,3,0,3,0,0,372310
2012,men,3,30-34,223,30-34,2,1,2,0,1,0,0,0,10,0,3,0,0,371281
